src_account_id,employee_src_id,system_code,system_name,account_login,account_type_code,account_type_name,privileged_flag,admin_flag,account_status,created_at,disabled_at,source_system,load_dttm,batch_id
ACC-0000142,E00044,ERP,ERP Platform,e00044_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2019-01-18 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000143,E00044,FILE,File Storage,e00044_file,STORAGE,Файловая учётная запись,N,N,ACTIVE,2019-03-25 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000144,E00045,AD,Active Directory,e00045_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-12-17 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000145,E00045,MAIL,Corporate Mail,e00045_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2024-01-20 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000146,E00046,AD,Active Directory,e00046_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2022-07-17 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000147,E00046,MAIL,Corporate Mail,e00046_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2022-08-27 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000148,E00046,VPN,VPN Gateway,e00046_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2022-06-02 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000149,E00046,ERP,ERP Platform,e00046_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2022-05-18 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000150,E00046,CRM,CRM Platform,e00046_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2022-06-27 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000151,E00047,AD,Active Directory,e00047_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2020-06-30 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000152,E00047,MAIL,Corporate Mail,e00047_mail,MAILBOX,Почтовая учётная запись,N,N,DISABLED,2020-09-20 00:00:00,2021-05-12 00:00:00,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000153,E00047,CRM,CRM Platform,e00047_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2020-08-15 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000154,E00048,AD,Active Directory,e00048_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2022-09-02 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000155,E00048,MAIL,Corporate Mail,e00048_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2022-08-08 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000156,E00048,VPN,VPN Gateway,e00048_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2022-06-20 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000157,E00049,AD,Active Directory,e00049_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2022-10-18 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000158,E00049,MAIL,Corporate Mail,e00049_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2022-11-11 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000159,E00049,FILE,File Storage,e00049_file,STORAGE,Файловая учётная запись,N,N,ACTIVE,2022-12-01 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000160,E00050,AD,Active Directory,e00050_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2020-01-23 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000161,E00050,MAIL,Corporate Mail,e00050_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2020-03-16 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000162,E00051,AD,Active Directory,e00051_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2022-08-23 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000163,E00051,MAIL,Corporate Mail,e00051_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2022-10-10 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000164,E00051,DWH,Data Warehouse,e00051_dwh,ANALYTICS,Аналитическая учётная запись,N,N,ACTIVE,2022-08-09 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000165,E00051,CRM,CRM Platform,e00051_crm,BUSINESS,Бизнес-учётная запись,N,N,DISABLED,2022-07-26 00:00:00,2023-01-18 00:00:00,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000166,E00052,AD,Active Directory,e00052_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2019-12-10 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000167,E00052,MAIL,Corporate Mail,e00052_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2019-11-21 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000168,E00052,ERP,ERP Platform,e00052_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2019-12-25 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000169,E00053,AD,Active Directory,e00053_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2021-11-07 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000170,E00053,MAIL,Corporate Mail,e00053_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2021-10-06 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000171,E00053,VPN,VPN Gateway,e00053_vpn,REMOTE,Удалённый доступ,N,N,DISABLED,2021-12-13 00:00:00,2022-08-26 00:00:00,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000172,E00054,AD,Active Directory,e00054_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2021-07-02 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000173,E00054,ERP,ERP Platform,e00054_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2021-07-26 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000174,E00054,CRM,CRM Platform,e00054_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2021-09-18 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000175,E00055,AD,Active Directory,e00055_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2020-06-14 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000176,E00055,ERP,ERP Platform,e00055_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2020-09-04 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000177,E00056,AD,Active Directory,e00056_ad,DOMAIN,Доменная учётная запись,Y,Y,ACTIVE,2022-08-05 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000178,E00056,MAIL,Corporate Mail,e00056_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2022-11-13 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000179,E00056,VPN,VPN Gateway,e00056_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2022-09-06 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000180,E00057,AD,Active Directory,e00057_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2024-01-29 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000181,E00057,MAIL,Corporate Mail,e00057_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2024-04-16 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000182,E00058,AD,Active Directory,e00058_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2022-04-25 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000183,E00058,MAIL,Corporate Mail,e00058_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2022-05-31 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000184,E00059,AD,Active Directory,e00059_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2020-01-06 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000185,E00059,MAIL,Corporate Mail,e00059_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2020-03-08 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000186,E00059,VPN,VPN Gateway,e00059_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2020-01-15 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000187,E00060,AD,Active Directory,e00060_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2020-09-23 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000188,E00060,VPN,VPN Gateway,e00060_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2020-10-06 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000189,E00060,FILE,File Storage,e00060_file,STORAGE,Файловая учётная запись,N,N,ACTIVE,2020-10-10 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000190,E00061,AD,Active Directory,e00061_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-08-27 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000191,E00061,MAIL,Corporate Mail,e00061_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2023-08-22 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000192,E00061,VPN,VPN Gateway,e00061_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2023-11-24 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000193,E00062,AD,Active Directory,e00062_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-06-14 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000194,E00062,MAIL,Corporate Mail,e00062_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2023-06-21 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000195,E00062,VPN,VPN Gateway,e00062_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2023-08-25 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000196,E00063,AD,Active Directory,e00063_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2019-03-05 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000197,E00063,MAIL,Corporate Mail,e00063_mail,MAILBOX,Почтовая учётная запись,N,N,DISABLED,2019-03-21 00:00:00,2020-01-07 00:00:00,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000198,E00063,DWH,Data Warehouse,e00063_dwh,ANALYTICS,Аналитическая учётная запись,N,N,ACTIVE,2019-03-19 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000199,E00064,AD,Active Directory,e00064_ad,DOMAIN,Доменная учётная запись,Y,Y,ACTIVE,2021-06-26 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000200,E00064,FILE,File Storage,e00064_file,STORAGE,Файловая учётная запись,N,N,ACTIVE,2021-07-28 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000201,E00065,AD,Active Directory,e00065_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-09-01 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000202,E00065,MAIL,Corporate Mail,e00065_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2023-11-01 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000203,E00065,ERP,ERP Platform,e00065_erp,BUSINESS,Бизнес-учётная запись,Y,N,ACTIVE,2023-10-21 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000204,E00066,AD,Active Directory,e00066_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2019-06-05 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000205,E00066,MAIL,Corporate Mail,e00066_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2019-06-12 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000206,E00066,VPN,VPN Gateway,e00066_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2019-07-12 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000207,E00066,CRM,CRM Platform,e00066_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2019-07-31 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000208,E00067,AD,Active Directory,e00067_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2022-03-18 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000209,E00067,MAIL,Corporate Mail,e00067_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2021-12-24 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000210,E00067,CRM,CRM Platform,e00067_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2022-01-05 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000211,E00067,DWH,Data Warehouse,e00067_dwh,ANALYTICS,Аналитическая учётная запись,N,N,ACTIVE,2022-03-25 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000212,E00068,AD,Active Directory,e00068_ad,DOMAIN,Доменная учётная запись,N,N,DISABLED,2022-03-22 00:00:00,2022-10-18 00:00:00,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000213,E00069,AD,Active Directory,e00069_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2019-10-03 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000214,E00069,MAIL,Corporate Mail,e00069_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2019-09-29 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000215,E00069,VPN,VPN Gateway,e00069_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2019-09-27 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000216,E00069,CRM,CRM Platform,e00069_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2019-10-19 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000217,E00069,ERP,ERP Platform,e00069_erp,BUSINESS,Бизнес-учётная запись,Y,Y,ACTIVE,2019-10-28 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000218,E00070,AD,Active Directory,e00070_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2019-08-04 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000219,E00070,MAIL,Corporate Mail,e00070_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2019-05-16 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000220,E00070,VPN,VPN Gateway,e00070_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2019-05-20 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000221,E00071,AD,Active Directory,e00071_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2024-05-16 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000222,E00071,MAIL,Corporate Mail,e00071_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2024-07-10 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000223,E00071,VPN,VPN Gateway,e00071_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2024-07-12 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000224,E00071,CRM,CRM Platform,e00071_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2024-05-06 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000225,E00072,AD,Active Directory,e00072_ad,DOMAIN,Доменная учётная запись,Y,N,ACTIVE,2020-11-30 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000226,E00072,MAIL,Corporate Mail,e00072_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2020-12-07 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000227,E00072,VPN,VPN Gateway,e00072_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2020-12-16 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000228,E00072,CRM,CRM Platform,e00072_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2021-03-14 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000229,E00073,AD,Active Directory,e00073_ad,DOMAIN,Доменная учётная запись,Y,N,DISABLED,2019-04-20 00:00:00,2019-11-12 00:00:00,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000230,E00073,MAIL,Corporate Mail,e00073_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2019-04-18 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000231,E00073,VPN,VPN Gateway,e00073_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2019-04-18 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000232,E00073,ERP,ERP Platform,e00073_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2019-05-09 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000233,E00074,AD,Active Directory,e00074_ad,DOMAIN,Доменная учётная запись,N,N,DISABLED,2021-12-07 00:00:00,2022-02-12 00:00:00,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000234,E00074,MAIL,Corporate Mail,e00074_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2021-12-18 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000235,E00074,VPN,VPN Gateway,e00074_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2021-10-23 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000236,E00074,ERP,ERP Platform,e00074_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2021-10-02 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000237,E00075,AD,Active Directory,e00075_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2019-08-08 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000238,E00075,MAIL,Corporate Mail,e00075_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2019-06-30 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000239,E00075,VPN,VPN Gateway,e00075_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2019-08-21 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000240,E00076,AD,Active Directory,e00076_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2019-05-08 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000241,E00076,MAIL,Corporate Mail,e00076_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2019-04-20 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000242,E00076,VPN,VPN Gateway,e00076_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2019-06-09 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000243,E00076,FILE,File Storage,e00076_file,STORAGE,Файловая учётная запись,N,N,ACTIVE,2019-03-05 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000244,E00076,ERP,ERP Platform,e00076_erp,BUSINESS,Бизнес-учётная запись,Y,N,ACTIVE,2019-05-17 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000245,E00077,AD,Active Directory,e00077_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2021-01-09 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000246,E00077,CRM,CRM Platform,e00077_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2020-10-14 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000247,E00077,DWH,Data Warehouse,e00077_dwh,ANALYTICS,Аналитическая учётная запись,N,N,ACTIVE,2020-10-21 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000248,E00078,AD,Active Directory,e00078_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2024-08-28 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000249,E00078,MAIL,Corporate Mail,e00078_mail,MAILBOX,Почтовая учётная запись,N,N,DISABLED,2024-08-06 00:00:00,2024-11-05 00:00:00,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0000250,E00079,AD,Active Directory,e00079_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2022-05-02 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
