src_file_event_id,employee_src_id,src_account_id,system_code,operation_type_code,operation_type_name,file_classification,operation_dttm,object_path,download_flag,upload_flag,external_transfer_flag,source_system,load_dttm,batch_id
FILE-0000120,E00039,ACC-0000123,MAIL,READ,Чтение файла,PUBLIC,2024-10-19 17:05:19,/data/mail/folder_44/file_4415.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000121,E00039,ACC-0000124,CRM,UPLOAD,Загрузка файла,STRICTLY_CONFIDENTIAL,2024-11-21 14:59:32,/data/crm/folder_3/file_256.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000122,E00039,ACC-0000124,CRM,READ,Чтение файла,CONFIDENTIAL,2024-08-11 13:38:53,/data/crm/folder_21/file_2235.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000123,E00039,ACC-0000124,CRM,UPLOAD,Загрузка файла,INTERNAL,2024-09-15 05:15:48,/data/crm/folder_6/file_2765.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000124,E00039,ACC-0000124,CRM,DELETE,Удаление файла,CONFIDENTIAL,2024-01-01 15:58:05,/data/crm/folder_43/file_449.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000125,E00040,ACC-0000126,MAIL,SHARE,Предоставление доступа,INTERNAL,2024-02-23 05:55:34,/data/mail/folder_46/file_1792.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000126,E00040,ACC-0000126,MAIL,READ,Чтение файла,PUBLIC,2024-11-12 19:47:16,/data/mail/folder_39/file_2384.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000127,E00040,ACC-0000126,MAIL,READ,Чтение файла,PUBLIC,2024-04-03 10:22:01,/data/mail/folder_6/file_427.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000128,E00041,ACC-0000130,MAIL,READ,Чтение файла,INTERNAL,2024-10-24 03:25:49,/data/mail/folder_33/file_2623.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000129,E00041,ACC-0000130,MAIL,UPLOAD,Загрузка файла,CONFIDENTIAL,2024-04-30 20:08:12,/data/mail/folder_28/file_3737.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000130,E00041,ACC-0000130,MAIL,SHARE,Предоставление доступа,STRICTLY_CONFIDENTIAL,2024-07-13 23:50:53,/data/mail/folder_19/file_3659.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000131,E00041,ACC-0000130,MAIL,UPLOAD,Загрузка файла,CONFIDENTIAL,2024-02-12 16:03:10,/data/mail/folder_37/file_2081.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000132,E00042,ACC-0000134,MAIL,DOWNLOAD,Скачивание файла,INTERNAL,2024-04-07 21:30:50,/data/mail/folder_6/file_2536.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000133,E00042,ACC-0000134,MAIL,READ,Чтение файла,STRICTLY_CONFIDENTIAL,2024-09-06 02:32:18,/data/mail/folder_50/file_3872.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000134,E00042,ACC-0000134,MAIL,READ,Чтение файла,INTERNAL,2024-03-16 19:35:41,/data/mail/folder_46/file_2274.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000135,E00042,ACC-0000134,MAIL,DOWNLOAD,Скачивание файла,CONFIDENTIAL,2024-09-01 11:51:09,/data/mail/folder_17/file_464.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000136,E00042,ACC-0000136,DWH,SHARE,Предоставление доступа,INTERNAL,2024-05-08 17:39:37,/data/dwh/folder_16/file_2039.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000137,E00043,ACC-0000138,MAIL,UPLOAD,Загрузка файла,STRICTLY_CONFIDENTIAL,2024-10-15 17:36:59,/data/mail/folder_12/file_2716.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000138,E00043,ACC-0000139,CRM,DELETE,Удаление файла,PUBLIC,2024-07-21 03:55:26,/data/crm/folder_16/file_68.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000139,E00044,ACC-0000141,MAIL,SHARE,Предоставление доступа,CONFIDENTIAL,2024-04-07 23:52:38,/data/mail/folder_20/file_2995.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000140,E00044,ACC-0000141,MAIL,UPLOAD,Загрузка файла,CONFIDENTIAL,2024-05-10 19:55:35,/data/mail/folder_4/file_3149.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000141,E00044,ACC-0000141,MAIL,DOWNLOAD,Скачивание файла,STRICTLY_CONFIDENTIAL,2024-08-23 06:53:01,/data/mail/folder_48/file_4646.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000142,E00044,ACC-0000141,MAIL,READ,Чтение файла,INTERNAL,2024-03-22 14:29:51,/data/mail/folder_43/file_1047.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000143,E00045,ACC-0000145,MAIL,DOWNLOAD,Скачивание файла,STRICTLY_CONFIDENTIAL,2024-04-06 03:10:34,/data/mail/folder_34/file_4656.dat,Y,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000144,E00045,ACC-0000145,MAIL,SHARE,Предоставление доступа,PUBLIC,2024-02-13 09:32:56,/data/mail/folder_30/file_3261.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000145,E00046,ACC-0000150,CRM,SHARE,Предоставление доступа,PUBLIC,2024-07-27 21:32:52,/data/crm/folder_6/file_752.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000146,E00047,ACC-0000152,MAIL,READ,Чтение файла,STRICTLY_CONFIDENTIAL,2024-08-18 15:12:11,/data/mail/folder_42/file_1829.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000147,E00047,ACC-0000152,MAIL,READ,Чтение файла,PUBLIC,2024-09-29 00:36:54,/data/mail/folder_36/file_1293.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000148,E00048,ACC-0000155,MAIL,UPLOAD,Загрузка файла,INTERNAL,2024-05-08 03:57:09,/data/mail/folder_2/file_4261.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000149,E00048,ACC-0000155,MAIL,UPLOAD,Загрузка файла,STRICTLY_CONFIDENTIAL,2024-11-14 04:41:59,/data/mail/folder_50/file_1418.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000150,E00049,ACC-0000158,MAIL,DOWNLOAD,Скачивание файла,STRICTLY_CONFIDENTIAL,2024-08-03 23:05:42,/data/mail/folder_19/file_3227.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000151,E00049,ACC-0000158,MAIL,DOWNLOAD,Скачивание файла,STRICTLY_CONFIDENTIAL,2024-05-28 18:52:31,/data/mail/folder_40/file_3929.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000152,E00049,ACC-0000158,MAIL,READ,Чтение файла,INTERNAL,2024-10-23 11:52:27,/data/mail/folder_17/file_4545.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000153,E00049,ACC-0000159,FILE,SHARE,Предоставление доступа,PUBLIC,2024-08-21 03:47:16,/data/file/folder_1/file_1372.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000154,E00051,ACC-0000163,MAIL,READ,Чтение файла,STRICTLY_CONFIDENTIAL,2024-06-06 00:30:39,/data/mail/folder_23/file_1885.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000155,E00051,ACC-0000164,DWH,DOWNLOAD,Скачивание файла,STRICTLY_CONFIDENTIAL,2024-06-04 21:45:38,/data/dwh/folder_3/file_510.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000156,E00051,ACC-0000164,DWH,UPLOAD,Загрузка файла,CONFIDENTIAL,2024-01-19 04:12:14,/data/dwh/folder_26/file_2461.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000157,E00051,ACC-0000164,DWH,DOWNLOAD,Скачивание файла,CONFIDENTIAL,2024-06-27 10:32:40,/data/dwh/folder_14/file_742.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000158,E00051,ACC-0000165,CRM,UPLOAD,Загрузка файла,PUBLIC,2024-11-20 04:40:01,/data/crm/folder_23/file_396.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000159,E00051,ACC-0000165,CRM,DOWNLOAD,Скачивание файла,PUBLIC,2024-03-03 02:04:42,/data/crm/folder_27/file_1477.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000160,E00051,ACC-0000165,CRM,UPLOAD,Загрузка файла,PUBLIC,2024-08-03 15:41:58,/data/crm/folder_9/file_3024.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000161,E00051,ACC-0000165,CRM,UPLOAD,Загрузка файла,PUBLIC,2024-09-06 19:30:25,/data/crm/folder_22/file_1163.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000162,E00052,ACC-0000167,MAIL,READ,Чтение файла,CONFIDENTIAL,2024-12-04 16:16:38,/data/mail/folder_46/file_4711.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000163,E00052,ACC-0000167,MAIL,DELETE,Удаление файла,CONFIDENTIAL,2024-05-05 20:58:21,/data/mail/folder_1/file_3621.dat,N,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000164,E00052,ACC-0000167,MAIL,DOWNLOAD,Скачивание файла,INTERNAL,2024-02-24 09:10:19,/data/mail/folder_20/file_3180.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000165,E00054,ACC-0000174,CRM,DELETE,Удаление файла,STRICTLY_CONFIDENTIAL,2024-04-10 15:15:29,/data/crm/folder_44/file_2209.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000166,E00054,ACC-0000174,CRM,DOWNLOAD,Скачивание файла,INTERNAL,2024-04-28 09:25:53,/data/crm/folder_25/file_234.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000167,E00056,ACC-0000178,MAIL,READ,Чтение файла,PUBLIC,2024-08-18 22:45:07,/data/mail/folder_21/file_3819.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000168,E00056,ACC-0000178,MAIL,SHARE,Предоставление доступа,INTERNAL,2024-05-11 07:21:13,/data/mail/folder_41/file_2087.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000169,E00056,ACC-0000178,MAIL,DOWNLOAD,Скачивание файла,PUBLIC,2024-09-14 16:55:27,/data/mail/folder_12/file_230.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000170,E00056,ACC-0000178,MAIL,DOWNLOAD,Скачивание файла,CONFIDENTIAL,2024-06-12 05:40:57,/data/mail/folder_22/file_1911.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000171,E00057,ACC-0000181,MAIL,UPLOAD,Загрузка файла,CONFIDENTIAL,2024-10-31 11:03:13,/data/mail/folder_8/file_756.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000172,E00057,ACC-0000181,MAIL,READ,Чтение файла,STRICTLY_CONFIDENTIAL,2024-11-08 15:33:34,/data/mail/folder_34/file_1469.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000173,E00058,ACC-0000183,MAIL,DELETE,Удаление файла,INTERNAL,2024-07-31 19:19:05,/data/mail/folder_18/file_274.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000174,E00059,ACC-0000185,MAIL,UPLOAD,Загрузка файла,CONFIDENTIAL,2024-06-28 15:15:30,/data/mail/folder_35/file_965.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000175,E00060,ACC-0000189,FILE,SHARE,Предоставление доступа,STRICTLY_CONFIDENTIAL,2024-06-19 08:11:34,/data/file/folder_20/file_2132.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000176,E00061,ACC-0000191,MAIL,DOWNLOAD,Скачивание файла,CONFIDENTIAL,2024-10-04 12:55:37,/data/mail/folder_39/file_2368.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000177,E00061,ACC-0000191,MAIL,DELETE,Удаление файла,PUBLIC,2024-01-08 16:08:44,/data/mail/folder_7/file_945.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000178,E00061,ACC-0000191,MAIL,DOWNLOAD,Скачивание файла,CONFIDENTIAL,2024-03-11 13:20:08,/data/mail/folder_47/file_4170.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000179,E00063,ACC-0000197,MAIL,DELETE,Удаление файла,PUBLIC,2024-03-17 18:28:46,/data/mail/folder_10/file_3808.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000180,E00063,ACC-0000197,MAIL,DELETE,Удаление файла,INTERNAL,2024-11-04 08:58:49,/data/mail/folder_39/file_2197.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000181,E00063,ACC-0000197,MAIL,READ,Чтение файла,INTERNAL,2024-07-12 23:24:59,/data/mail/folder_1/file_2518.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000182,E00063,ACC-0000197,MAIL,DOWNLOAD,Скачивание файла,STRICTLY_CONFIDENTIAL,2024-10-10 21:04:30,/data/mail/folder_37/file_498.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000183,E00063,ACC-0000198,DWH,DELETE,Удаление файла,STRICTLY_CONFIDENTIAL,2024-07-22 07:49:33,/data/dwh/folder_31/file_3676.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000184,E00063,ACC-0000198,DWH,SHARE,Предоставление доступа,PUBLIC,2024-01-19 15:33:12,/data/dwh/folder_16/file_935.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000185,E00063,ACC-0000198,DWH,DELETE,Удаление файла,STRICTLY_CONFIDENTIAL,2024-05-05 12:30:50,/data/dwh/folder_5/file_3176.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000186,E00064,ACC-0000200,FILE,DELETE,Удаление файла,STRICTLY_CONFIDENTIAL,2024-11-26 14:50:25,/data/file/folder_11/file_271.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000187,E00064,ACC-0000200,FILE,DOWNLOAD,Скачивание файла,PUBLIC,2024-12-07 08:02:14,/data/file/folder_43/file_33.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000188,E00064,ACC-0000200,FILE,SHARE,Предоставление доступа,INTERNAL,2024-01-14 22:25:04,/data/file/folder_16/file_3871.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000189,E00064,ACC-0000200,FILE,UPLOAD,Загрузка файла,INTERNAL,2024-06-16 20:58:11,/data/file/folder_2/file_3740.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000190,E00066,ACC-0000205,MAIL,SHARE,Предоставление доступа,PUBLIC,2024-09-02 00:56:25,/data/mail/folder_25/file_4427.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000191,E00066,ACC-0000205,MAIL,DOWNLOAD,Скачивание файла,CONFIDENTIAL,2024-03-20 17:43:16,/data/mail/folder_8/file_514.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000192,E00066,ACC-0000205,MAIL,READ,Чтение файла,PUBLIC,2024-08-11 06:02:22,/data/mail/folder_3/file_4934.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000193,E00066,ACC-0000205,MAIL,DOWNLOAD,Скачивание файла,PUBLIC,2024-09-22 01:42:52,/data/mail/folder_41/file_1583.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000194,E00066,ACC-0000207,CRM,READ,Чтение файла,CONFIDENTIAL,2024-05-03 16:10:09,/data/crm/folder_48/file_4998.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000195,E00066,ACC-0000207,CRM,DOWNLOAD,Скачивание файла,CONFIDENTIAL,2024-02-12 23:46:57,/data/crm/folder_1/file_10.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000196,E00067,ACC-0000209,MAIL,DOWNLOAD,Скачивание файла,PUBLIC,2024-10-10 22:53:00,/data/mail/folder_27/file_3086.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000197,E00067,ACC-0000209,MAIL,SHARE,Предоставление доступа,CONFIDENTIAL,2024-05-18 12:12:36,/data/mail/folder_6/file_4065.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000198,E00067,ACC-0000209,MAIL,DOWNLOAD,Скачивание файла,INTERNAL,2024-07-10 02:55:54,/data/mail/folder_36/file_3617.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000199,E00067,ACC-0000209,MAIL,DELETE,Удаление файла,STRICTLY_CONFIDENTIAL,2024-08-12 20:43:13,/data/mail/folder_39/file_4488.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000200,E00067,ACC-0000210,CRM,DOWNLOAD,Скачивание файла,CONFIDENTIAL,2024-02-14 20:41:21,/data/crm/folder_50/file_1691.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000201,E00067,ACC-0000210,CRM,UPLOAD,Загрузка файла,CONFIDENTIAL,2024-07-22 11:50:38,/data/crm/folder_16/file_3813.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000202,E00067,ACC-0000211,DWH,UPLOAD,Загрузка файла,PUBLIC,2024-10-02 16:20:28,/data/dwh/folder_50/file_155.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000203,E00067,ACC-0000211,DWH,UPLOAD,Загрузка файла,CONFIDENTIAL,2024-09-03 14:21:23,/data/dwh/folder_13/file_167.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000204,E00071,ACC-0000222,MAIL,READ,Чтение файла,STRICTLY_CONFIDENTIAL,2024-06-12 17:23:59,/data/mail/folder_14/file_658.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000205,E00071,ACC-0000222,MAIL,READ,Чтение файла,STRICTLY_CONFIDENTIAL,2024-11-09 07:38:27,/data/mail/folder_13/file_3856.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000206,E00071,ACC-0000224,CRM,READ,Чтение файла,CONFIDENTIAL,2024-09-03 22:48:39,/data/crm/folder_39/file_4071.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000207,E00071,ACC-0000224,CRM,DOWNLOAD,Скачивание файла,STRICTLY_CONFIDENTIAL,2024-05-11 15:04:26,/data/crm/folder_32/file_1632.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000208,E00072,ACC-0000226,MAIL,SHARE,Предоставление доступа,STRICTLY_CONFIDENTIAL,2024-11-29 10:19:44,/data/mail/folder_37/file_4600.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000209,E00072,ACC-0000226,MAIL,SHARE,Предоставление доступа,PUBLIC,2024-05-02 00:38:24,/data/mail/folder_9/file_4845.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000210,E00072,ACC-0000228,CRM,DOWNLOAD,Скачивание файла,STRICTLY_CONFIDENTIAL,2024-03-20 11:56:32,/data/crm/folder_37/file_4533.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000211,E00073,ACC-0000230,MAIL,SHARE,Предоставление доступа,INTERNAL,2024-11-21 00:54:12,/data/mail/folder_22/file_3786.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000212,E00073,ACC-0000230,MAIL,DOWNLOAD,Скачивание файла,INTERNAL,2024-09-01 22:58:15,/data/mail/folder_18/file_873.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000213,E00073,ACC-0000230,MAIL,DOWNLOAD,Скачивание файла,INTERNAL,2024-12-16 00:11:41,/data/mail/folder_9/file_4122.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000214,E00074,ACC-0000234,MAIL,UPLOAD,Загрузка файла,PUBLIC,2024-03-19 19:47:17,/data/mail/folder_24/file_4159.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000215,E00074,ACC-0000234,MAIL,SHARE,Предоставление доступа,CONFIDENTIAL,2024-06-20 17:22:55,/data/mail/folder_31/file_4042.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000216,E00074,ACC-0000234,MAIL,UPLOAD,Загрузка файла,PUBLIC,2024-08-18 23:15:39,/data/mail/folder_31/file_4491.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000217,E00074,ACC-0000234,MAIL,UPLOAD,Загрузка файла,PUBLIC,2024-04-26 04:57:18,/data/mail/folder_37/file_3533.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000218,E00075,ACC-0000238,MAIL,DOWNLOAD,Скачивание файла,INTERNAL,2024-07-24 20:33:53,/data/mail/folder_35/file_3906.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000219,E00075,ACC-0000238,MAIL,DELETE,Удаление файла,PUBLIC,2024-12-20 19:00:02,/data/mail/folder_33/file_4856.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000220,E00076,ACC-0000241,MAIL,DELETE,Удаление файла,CONFIDENTIAL,2024-12-25 01:38:03,/data/mail/folder_9/file_4333.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000221,E00076,ACC-0000241,MAIL,READ,Чтение файла,CONFIDENTIAL,2024-04-05 01:06:56,/data/mail/folder_40/file_4647.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000222,E00076,ACC-0000243,FILE,DOWNLOAD,Скачивание файла,INTERNAL,2024-03-05 10:21:26,/data/file/folder_2/file_3137.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000223,E00077,ACC-0000247,DWH,SHARE,Предоставление доступа,PUBLIC,2024-11-09 17:43:12,/data/dwh/folder_32/file_4586.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000224,E00079,ACC-0000251,MAIL,SHARE,Предоставление доступа,PUBLIC,2024-12-20 17:16:56,/data/mail/folder_31/file_1730.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000225,E00079,ACC-0000252,CRM,READ,Чтение файла,CONFIDENTIAL,2024-06-30 23:48:42,/data/crm/folder_28/file_1109.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000226,E00079,ACC-0000252,CRM,DOWNLOAD,Скачивание файла,PUBLIC,2024-09-19 01:59:00,/data/crm/folder_39/file_3225.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0000227,E00079,ACC-0000252,CRM,SHARE,Предоставление доступа,PUBLIC,2024-09-07 09:50:43,/data/crm/folder_32/file_3607.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
