src_role_assignment_id,employee_src_id,src_account_id,system_code,role_code,role_name,role_group,assigned_at,revoked_at,assignment_status,source_system,load_dttm,batch_id
ROLE-0000144,E00032,ACC-0000097,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-10-24 13:23:31,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000145,E00032,ACC-0000098,FILE,FILE_ADMIN,Администратор файлового хранилища,PRIVILEGED,2024-02-08 20:29:24,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000146,E00032,ACC-0000098,FILE,FILE_EXT,Расширенный файловый доступ,POWER,2024-01-15 12:27:37,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000147,E00033,ACC-0000099,AD,AD_USER,Пользователь домена,BASE,2024-11-30 17:56:05,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000148,E00033,ACC-0000099,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-03-22 09:16:14,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000149,E00033,ACC-0000100,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-08-10 09:57:19,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000150,E00033,ACC-0000100,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-08-18 12:05:58,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000151,E00033,ACC-0000101,VPN,VPN_USER,VPN пользователь,BASE,2024-02-08 16:47:42,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000152,E00033,ACC-0000101,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-11-19 05:07:56,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000153,E00033,ACC-0000102,CRM,CRM_ADMIN,Администратор CRM,PRIVILEGED,2024-08-16 23:01:27,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000154,E00033,ACC-0000102,CRM,CRM_MANAGER,Менеджер CRM,POWER,2024-01-29 04:53:01,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000155,E00033,ACC-0000103,FILE,FILE_EXT,Расширенный файловый доступ,POWER,2024-05-21 07:23:17,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000156,E00033,ACC-0000103,FILE,FILE_USER,Пользователь файлового хранилища,BASE,2024-05-03 02:05:08,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000157,E00034,ACC-0000104,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-08-26 00:33:28,2024-09-06 00:33:28,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000158,E00034,ACC-0000104,AD,AD_USER,Пользователь домена,BASE,2024-05-14 03:42:22,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000159,E00034,ACC-0000105,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-09-24 19:41:20,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000160,E00034,ACC-0000105,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-03-08 06:43:27,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000161,E00034,ACC-0000106,DWH,DWH_READER,Чтение DWH,BASE,2024-01-19 23:13:46,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000162,E00034,ACC-0000106,DWH,DWH_ADMIN,Администратор DWH,PRIVILEGED,2024-11-02 23:17:47,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000163,E00035,ACC-0000107,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-11-15 03:26:37,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000164,E00035,ACC-0000107,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-04-25 10:12:27,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000165,E00035,ACC-0000108,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-06-07 06:24:25,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000166,E00035,ACC-0000108,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-08-12 04:29:52,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000167,E00035,ACC-0000109,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-03-03 17:55:36,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000168,E00035,ACC-0000109,VPN,VPN_ADMIN,Администратор VPN,PRIVILEGED,2024-03-07 09:06:06,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000169,E00035,ACC-0000110,DWH,DWH_READER,Чтение DWH,BASE,2024-11-27 03:57:30,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000170,E00036,ACC-0000111,AD,AD_USER,Пользователь домена,BASE,2024-07-16 15:55:56,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000171,E00036,ACC-0000112,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-02-12 18:18:22,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000172,E00036,ACC-0000113,VPN,VPN_ADMIN,Администратор VPN,PRIVILEGED,2024-06-04 14:20:53,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000173,E00036,ACC-0000113,VPN,VPN_USER,VPN пользователь,BASE,2024-05-16 16:27:09,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000174,E00036,ACC-0000114,CRM,CRM_ADMIN,Администратор CRM,PRIVILEGED,2024-07-22 09:42:50,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000175,E00036,ACC-0000114,CRM,CRM_MANAGER,Менеджер CRM,POWER,2024-05-21 18:52:50,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000176,E00037,ACC-0000115,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-09-10 13:37:00,2024-10-12 13:37:00,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000177,E00037,ACC-0000115,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-11-19 07:14:11,2024-12-15 07:14:11,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000178,E00037,ACC-0000115,AD,AD_USER,Пользователь домена,BASE,2024-07-15 09:33:41,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000179,E00037,ACC-0000116,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-10-10 01:23:23,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000180,E00037,ACC-0000117,CRM,CRM_USER,Пользователь CRM,BASE,2024-02-08 21:11:13,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000181,E00038,ACC-0000118,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-05-08 05:51:00,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000182,E00038,ACC-0000119,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-07-12 22:54:23,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000183,E00038,ACC-0000119,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-10-04 11:02:00,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000184,E00038,ACC-0000120,VPN,VPN_USER,VPN пользователь,BASE,2024-08-31 22:58:14,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000185,E00038,ACC-0000120,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-09-19 22:24:49,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000186,E00038,ACC-0000121,DWH,DWH_ANALYST,Аналитик DWH,POWER,2024-04-04 17:52:40,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000187,E00038,ACC-0000121,DWH,DWH_READER,Чтение DWH,BASE,2024-04-25 20:02:06,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000188,E00039,ACC-0000122,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-07-08 02:00:35,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000189,E00039,ACC-0000123,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-09-22 02:12:16,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000190,E00039,ACC-0000123,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-02-01 23:33:01,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000191,E00039,ACC-0000124,CRM,CRM_ADMIN,Администратор CRM,PRIVILEGED,2024-08-12 12:10:58,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000192,E00040,ACC-0000125,AD,AD_USER,Пользователь домена,BASE,2024-10-28 15:58:05,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000193,E00040,ACC-0000125,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-01-15 12:42:27,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000194,E00040,ACC-0000125,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-07-14 17:18:30,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000195,E00040,ACC-0000126,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-02-15 19:45:10,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000196,E00040,ACC-0000126,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-05-17 14:01:50,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000197,E00040,ACC-0000127,VPN,VPN_USER,VPN пользователь,BASE,2024-01-30 13:25:58,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000198,E00040,ACC-0000127,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-11-23 12:40:20,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000199,E00040,ACC-0000128,ERP,ERP_USER,Пользователь ERP,BASE,2024-10-15 08:12:36,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000200,E00041,ACC-0000129,AD,AD_USER,Пользователь домена,BASE,2024-10-16 14:59:21,2024-12-29 14:59:21,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000201,E00041,ACC-0000129,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-09-12 13:12:11,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000202,E00041,ACC-0000130,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-06-18 17:31:25,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000203,E00041,ACC-0000131,VPN,VPN_ADMIN,Администратор VPN,PRIVILEGED,2024-03-06 19:41:42,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000204,E00041,ACC-0000132,ERP,ERP_ADMIN,Администратор ERP,PRIVILEGED,2024-06-20 15:12:07,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000205,E00041,ACC-0000132,ERP,ERP_APPROVER,Согласующий ERP,POWER,2024-10-13 11:27:57,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000206,E00042,ACC-0000133,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-08-25 22:27:58,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000207,E00042,ACC-0000133,AD,AD_USER,Пользователь домена,BASE,2024-07-20 19:54:55,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000208,E00042,ACC-0000134,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-04-03 03:30:58,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000209,E00042,ACC-0000135,ERP,ERP_USER,Пользователь ERP,BASE,2024-10-25 08:16:25,2024-12-06 08:16:25,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000210,E00042,ACC-0000136,DWH,DWH_ADMIN,Администратор DWH,PRIVILEGED,2024-08-31 23:54:30,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000211,E00043,ACC-0000137,AD,AD_USER,Пользователь домена,BASE,2024-05-23 14:21:58,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000212,E00043,ACC-0000138,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-05-28 11:33:56,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000213,E00043,ACC-0000139,CRM,CRM_USER,Пользователь CRM,BASE,2024-01-15 11:04:56,2024-02-24 11:04:56,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000214,E00044,ACC-0000140,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-05-04 06:59:05,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000215,E00044,ACC-0000141,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-05-16 08:31:31,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000216,E00044,ACC-0000142,ERP,ERP_APPROVER,Согласующий ERP,POWER,2024-05-20 03:48:59,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000217,E00044,ACC-0000142,ERP,ERP_ADMIN,Администратор ERP,PRIVILEGED,2024-08-25 14:16:55,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000218,E00044,ACC-0000143,FILE,FILE_EXT,Расширенный файловый доступ,POWER,2024-02-17 17:07:23,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000219,E00044,ACC-0000143,FILE,FILE_ADMIN,Администратор файлового хранилища,PRIVILEGED,2024-06-24 15:26:33,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000220,E00045,ACC-0000144,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-08-27 13:50:51,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000221,E00045,ACC-0000144,AD,AD_USER,Пользователь домена,BASE,2024-08-14 00:32:35,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000222,E00045,ACC-0000145,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-10-31 16:29:27,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000223,E00046,ACC-0000146,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-11-22 04:19:59,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000224,E00046,ACC-0000147,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-11-24 22:07:09,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000225,E00046,ACC-0000148,VPN,VPN_ADMIN,Администратор VPN,PRIVILEGED,2024-08-08 10:18:45,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000226,E00046,ACC-0000148,VPN,VPN_USER,VPN пользователь,BASE,2024-03-23 20:27:07,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000227,E00046,ACC-0000149,ERP,ERP_USER,Пользователь ERP,BASE,2024-05-05 05:06:03,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000228,E00046,ACC-0000150,CRM,CRM_USER,Пользователь CRM,BASE,2024-08-10 07:51:21,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000229,E00046,ACC-0000150,CRM,CRM_MANAGER,Менеджер CRM,POWER,2024-04-13 04:36:55,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000230,E00047,ACC-0000151,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-10-10 02:08:03,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000231,E00047,ACC-0000152,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-03-29 18:24:51,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000232,E00047,ACC-0000152,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-04-10 17:49:20,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000233,E00047,ACC-0000153,CRM,CRM_MANAGER,Менеджер CRM,POWER,2024-05-15 06:36:05,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000234,E00047,ACC-0000153,CRM,CRM_ADMIN,Администратор CRM,PRIVILEGED,2024-07-14 03:38:48,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000235,E00048,ACC-0000154,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-04-22 12:34:16,2024-07-15 12:34:16,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000236,E00048,ACC-0000155,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-03-05 21:27:20,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000237,E00048,ACC-0000156,VPN,VPN_ADMIN,Администратор VPN,PRIVILEGED,2024-08-02 05:47:01,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000238,E00049,ACC-0000157,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-09-09 14:17:08,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000239,E00049,ACC-0000157,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-09-28 01:19:43,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000240,E00049,ACC-0000158,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-03-03 23:34:46,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000241,E00049,ACC-0000159,FILE,FILE_EXT,Расширенный файловый доступ,POWER,2024-10-18 23:14:48,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000242,E00049,ACC-0000159,FILE,FILE_ADMIN,Администратор файлового хранилища,PRIVILEGED,2024-09-10 10:54:31,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000243,E00050,ACC-0000160,AD,AD_USER,Пользователь домена,BASE,2024-01-30 22:58:44,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000244,E00050,ACC-0000161,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-10-07 02:11:11,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000245,E00051,ACC-0000162,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-06-27 17:17:34,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000246,E00051,ACC-0000162,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-03-28 13:43:09,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000247,E00051,ACC-0000163,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-08-22 08:09:56,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000248,E00051,ACC-0000163,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-07-22 11:52:39,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000249,E00051,ACC-0000164,DWH,DWH_ANALYST,Аналитик DWH,POWER,2024-10-23 01:29:23,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000250,E00051,ACC-0000164,DWH,DWH_READER,Чтение DWH,BASE,2024-06-18 02:46:44,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000251,E00051,ACC-0000165,CRM,CRM_USER,Пользователь CRM,BASE,2024-06-03 18:54:31,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000252,E00052,ACC-0000166,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-03-20 04:59:53,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000253,E00052,ACC-0000166,AD,AD_USER,Пользователь домена,BASE,2024-10-21 05:11:05,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000254,E00052,ACC-0000167,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-01-07 00:52:50,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000255,E00052,ACC-0000167,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-01-26 08:05:28,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000256,E00052,ACC-0000168,ERP,ERP_USER,Пользователь ERP,BASE,2024-05-06 01:45:01,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000257,E00052,ACC-0000168,ERP,ERP_ADMIN,Администратор ERP,PRIVILEGED,2024-06-19 00:32:41,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000258,E00053,ACC-0000169,AD,AD_USER,Пользователь домена,BASE,2024-08-13 21:25:00,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000259,E00053,ACC-0000169,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-11-30 18:35:26,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000260,E00053,ACC-0000170,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-08-12 00:23:11,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000261,E00053,ACC-0000170,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-10-24 09:49:52,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000262,E00053,ACC-0000171,VPN,VPN_ADMIN,Администратор VPN,PRIVILEGED,2024-07-24 14:41:02,2024-10-22 14:41:02,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000263,E00054,ACC-0000172,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-08-25 19:12:58,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000264,E00054,ACC-0000173,ERP,ERP_ADMIN,Администратор ERP,PRIVILEGED,2024-07-16 11:45:23,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000265,E00054,ACC-0000174,CRM,CRM_MANAGER,Менеджер CRM,POWER,2024-01-11 10:21:19,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000266,E00055,ACC-0000175,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-08-15 09:07:17,2024-10-30 09:07:17,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0000267,E00055,ACC-0000175,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-03-06 09:47:27,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
