src_violation_id,employee_src_id,violation_code,violation_name,control_area,materiality_level,violation_status,detected_at,decision_at,decision_text,source_system,load_dttm,batch_id
CMP-0000127,E00952,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-03-08 00:48:42,2024-03-17 00:48:42,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000128,E00165,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-06-30 23:38:47,2024-07-03 23:38:47,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000129,E01179,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-09-13 03:05:17,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000130,E00093,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-03-12 07:42:43,2024-03-17 07:42:43,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000131,E01534,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-10-09 00:16:51,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000132,E01406,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-05-20 08:56:41,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000133,E00094,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-06-18 17:39:46,2024-07-03 17:39:46,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000134,E00272,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-05-19 05:30:08,2024-05-27 05:30:08,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000135,E00199,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-05-20 06:41:14,2024-05-31 06:41:14,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000136,E00041,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-06-07 21:10:19,2024-06-12 21:10:19,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000137,E00036,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-06-30 05:08:05,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000138,E01172,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-11-30 18:03:17,2024-12-02 18:03:17,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000139,E00844,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-01-28 05:26:39,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000140,E01536,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-06-19 14:06:58,2024-06-21 14:06:58,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000141,E01304,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,OPEN,2024-08-01 13:57:54,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000142,E01131,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-06-26 21:54:34,2024-07-05 21:54:34,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000143,E00375,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-05-18 20:58:16,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000144,E00886,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,OPEN,2024-05-17 11:57:52,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000145,E01490,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,OPEN,2024-10-23 12:26:49,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000146,E01211,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-05-01 17:50:04,2024-05-15 17:50:04,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000147,E01754,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,OPEN,2024-04-22 02:40:11,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000148,E00767,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-04-21 13:00:50,2024-05-04 13:00:50,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000149,E00390,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,OPEN,2024-05-07 17:34:36,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000150,E01953,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-09-09 10:42:06,2024-09-20 10:42:06,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000151,E00059,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-04-24 00:14:14,2024-04-28 00:14:14,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000152,E00209,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-01-11 03:46:45,2024-01-20 03:46:45,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000153,E02963,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-12-05 03:05:19,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000154,E00880,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-07-03 19:11:17,2024-07-15 19:11:17,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000155,E00809,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-02-20 16:56:18,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000156,E02826,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-11-06 02:44:29,2024-11-17 02:44:29,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000157,E00044,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-10-21 17:57:18,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000158,E00096,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-11-05 15:22:52,2024-11-15 15:22:52,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000159,E00263,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-02-10 15:01:47,2024-02-25 15:01:47,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000160,E02153,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-04-01 05:20:32,2024-04-03 05:20:32,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000161,E01439,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-11-15 04:49:55,2024-11-27 04:49:55,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000162,E00735,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-02-16 10:19:16,2024-02-29 10:19:16,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000163,E00063,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-04-14 07:04:15,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000164,E00175,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-01-07 20:36:08,2024-01-15 20:36:08,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000165,E02174,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,OPEN,2024-03-22 05:02:16,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000166,E00181,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,OPEN,2024-06-18 06:20:16,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000167,E00547,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-02-09 16:41:12,2024-02-19 16:41:12,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000168,E00268,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-07-31 15:52:15,2024-08-07 15:52:15,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000169,E02416,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-04-26 06:13:39,2024-05-10 06:13:39,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000170,E00282,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-04-28 20:14:09,2024-05-09 20:14:09,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000171,E00269,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-12-18 17:37:30,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000172,E02043,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-07-17 12:18:38,2024-07-31 12:18:38,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000173,E01721,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-09-01 16:42:04,2024-09-06 16:42:04,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000174,E01604,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-12-28 17:35:29,2025-01-08 17:35:29,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000175,E02454,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-09-23 06:27:33,2024-10-04 06:27:33,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000176,E00680,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-10-03 22:01:18,2024-10-08 22:01:18,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000177,E02113,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-05-05 20:25:04,2024-05-15 20:25:04,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000178,E02188,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-09-14 20:05:08,2024-09-19 20:05:08,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000179,E00146,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-07-05 14:11:13,2024-07-11 14:11:13,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000180,E00441,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-06-06 20:53:08,2024-06-20 20:53:08,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000181,E00213,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-12-22 09:04:14,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000182,E02835,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-08-03 21:20:50,2024-08-07 21:20:50,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000183,E00023,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,OPEN,2024-12-06 06:00:51,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000184,E01417,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-08-22 03:50:48,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000185,E00847,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-04-25 10:05:16,2024-05-06 10:05:16,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000186,E01026,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-02-03 13:44:14,2024-02-05 13:44:14,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000187,E00281,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-07-24 01:40:15,2024-08-04 01:40:15,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000188,E00118,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-01-19 19:12:09,2024-01-23 19:12:09,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000189,E00257,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,OPEN,2024-08-14 13:11:26,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000190,E01462,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-02-07 18:17:38,2024-02-15 18:17:38,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000191,E00765,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-05-31 13:37:01,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000192,E00483,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-06-06 07:17:54,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000193,E00167,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,OPEN,2024-05-11 04:26:42,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000194,E01751,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-01-22 06:51:39,2024-01-25 06:51:39,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0000195,E00066,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-06-21 11:39:50,2024-07-06 11:39:50,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
