src_payroll_adj_id,employee_src_id,payroll_month,adjustment_type_code,adjustment_type_name,adjustment_reason_group,amount_rub,manual_flag,approved_flag,source_system,load_dttm,batch_id
PAY-0000161,E00360,2024-09-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,9001.92,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000162,E00360,2024-09-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-9482.48,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000163,E00361,2024-10-01,BONUS_CORR,Корректировка премии,BONUS,29692.51,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000164,E00364,2024-10-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-25687.75,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000165,E00364,2024-09-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,26338.89,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000166,E00368,2024-01-01,BONUS_CORR,Корректировка премии,BONUS,988.74,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000167,E00369,2024-05-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-37024.36,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000168,E00369,2024-11-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,39562.33,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000169,E00374,2024-11-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-35968.52,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000170,E00377,2024-05-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,38296.65,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000171,E00378,2024-11-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-37132.35,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000172,E00378,2024-03-01,BONUS_CORR,Корректировка премии,BONUS,11741.79,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000173,E00379,2024-04-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-39951.41,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000174,E00381,2024-06-01,COMP_CORR,Корректировка компенсации,COMPENSATION,13191.31,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000175,E00384,2024-06-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,5007.33,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000176,E00392,2024-10-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-18957.14,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000177,E00392,2024-10-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-22721.35,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000178,E00394,2024-01-01,COMP_CORR,Корректировка компенсации,COMPENSATION,27245.64,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000179,E00396,2024-02-01,BONUS_CORR,Корректировка премии,BONUS,-19839.79,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000180,E00397,2024-12-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,18115.24,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000181,E00400,2024-04-01,BONUS_CORR,Корректировка премии,BONUS,-23075.81,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000182,E00403,2024-12-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-31978.46,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000183,E00405,2024-09-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,12105.11,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000184,E00406,2024-12-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,34455.15,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000185,E00408,2024-06-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-27990.36,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000186,E00409,2024-04-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,29929.64,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000187,E00410,2024-01-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-29695.35,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000188,E00413,2024-07-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,8384.49,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000189,E00414,2024-12-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,28709.27,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000190,E00415,2024-05-01,BONUS_CORR,Корректировка премии,BONUS,61307.52,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000191,E00415,2024-01-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-2746.57,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000192,E00422,2024-08-01,BONUS_CORR,Корректировка премии,BONUS,15620.01,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000193,E00424,2024-07-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-35156.97,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000194,E00427,2024-03-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,49687.28,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000195,E00428,2024-12-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-26329.67,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000196,E00428,2024-04-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,51093.09,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000197,E00432,2024-04-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-10439.4,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000198,E00434,2024-09-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,37384.07,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000199,E00439,2024-04-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,6035.73,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000200,E00440,2024-01-01,BONUS_CORR,Корректировка премии,BONUS,-41313.13,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000201,E00440,2024-11-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-4423.56,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000202,E00441,2024-11-01,BONUS_CORR,Корректировка премии,BONUS,47162.75,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000203,E00441,2024-10-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-25017.73,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000204,E00442,2024-03-01,BONUS_CORR,Корректировка премии,BONUS,45319.2,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000205,E00445,2024-11-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-16471.67,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000206,E00446,2024-09-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,39453.48,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000207,E00453,2024-08-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,11698.89,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000208,E00453,2024-09-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-9273.19,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000209,E00455,2024-11-01,COMP_CORR,Корректировка компенсации,COMPENSATION,55533.11,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000210,E00457,2024-02-01,BONUS_CORR,Корректировка премии,BONUS,36949.89,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000211,E00457,2024-07-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,20390.69,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000212,E00458,2024-06-01,BONUS_CORR,Корректировка премии,BONUS,-28774.89,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000213,E00462,2024-10-01,BONUS_CORR,Корректировка премии,BONUS,-28907.66,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000214,E00462,2024-01-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,31177.69,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000215,E00463,2024-12-01,COMP_CORR,Корректировка компенсации,COMPENSATION,3292.57,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000216,E00466,2024-03-01,BONUS_CORR,Корректировка премии,BONUS,18390.93,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000217,E00466,2024-08-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,3027.28,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000218,E00468,2024-05-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-17890.03,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000219,E00474,2024-11-01,COMP_CORR,Корректировка компенсации,COMPENSATION,16929.81,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000220,E00475,2024-09-01,COMP_CORR,Корректировка компенсации,COMPENSATION,19766.39,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000221,E00475,2024-10-01,COMP_CORR,Корректировка компенсации,COMPENSATION,54176.8,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000222,E00479,2024-09-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,38488.39,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000223,E00481,2024-08-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-11842.68,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000224,E00484,2024-11-01,COMP_CORR,Корректировка компенсации,COMPENSATION,19339.33,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000225,E00484,2024-04-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-16585.14,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000226,E00485,2024-04-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-10702.62,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000227,E00485,2024-07-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-40932.18,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000228,E00487,2024-03-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-23846.67,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000229,E00489,2024-02-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,62251.99,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000230,E00490,2024-12-01,BONUS_CORR,Корректировка премии,BONUS,7083.35,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000231,E00490,2024-11-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,60699.68,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000232,E00492,2024-12-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-9522.98,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000233,E00498,2024-09-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-20137.03,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000234,E00502,2024-05-01,COMP_CORR,Корректировка компенсации,COMPENSATION,7741.35,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000235,E00502,2024-02-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,43684.18,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000236,E00511,2024-05-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,51163.33,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000237,E00511,2024-02-01,BONUS_CORR,Корректировка премии,BONUS,-32159.54,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000238,E00512,2024-04-01,COMP_CORR,Корректировка компенсации,COMPENSATION,38202.76,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000239,E00515,2024-07-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,51387.04,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000240,E00518,2024-10-01,BONUS_CORR,Корректировка премии,BONUS,48818.99,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000241,E00519,2024-11-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-3692.16,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000242,E00520,2024-02-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-20242.3,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000243,E00521,2024-01-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-43862.82,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000244,E00521,2024-07-01,BONUS_CORR,Корректировка премии,BONUS,-8510.88,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000245,E00526,2024-01-01,BONUS_CORR,Корректировка премии,BONUS,35150.35,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000246,E00529,2024-09-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-9866.42,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000247,E00529,2024-10-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-11112.89,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000248,E00530,2024-09-01,BONUS_CORR,Корректировка премии,BONUS,-33311.11,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000249,E00533,2024-10-01,BONUS_CORR,Корректировка премии,BONUS,-44996.23,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000250,E00533,2024-06-01,COMP_CORR,Корректировка компенсации,COMPENSATION,5945.79,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000251,E00534,2024-07-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-25148.35,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000252,E00534,2024-09-01,COMP_CORR,Корректировка компенсации,COMPENSATION,6102.28,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000253,E00535,2024-11-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-19962.83,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000254,E00535,2024-09-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-28313.42,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000255,E00536,2024-06-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,13081.3,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000256,E00536,2024-05-01,BONUS_CORR,Корректировка премии,BONUS,10877.54,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000257,E00538,2024-07-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,10314.95,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000258,E00538,2024-02-01,COMP_CORR,Корректировка компенсации,COMPENSATION,60154.84,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000259,E00542,2024-05-01,COMP_CORR,Корректировка компенсации,COMPENSATION,55573.56,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000260,E00543,2024-05-01,COMP_CORR,Корректировка компенсации,COMPENSATION,6211.85,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000261,E00544,2024-05-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-3145.02,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000262,E00545,2024-03-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,11891.89,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000263,E00549,2024-08-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,2578.07,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000264,E00551,2024-05-01,BONUS_CORR,Корректировка премии,BONUS,-80.14,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000265,E00552,2024-01-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-35206.19,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000266,E00567,2024-05-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,9327.58,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000267,E00568,2024-09-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-22580.77,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000268,E00571,2024-03-01,COMP_CORR,Корректировка компенсации,COMPENSATION,24845.55,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000269,E00572,2024-04-01,COMP_CORR,Корректировка компенсации,COMPENSATION,45841.89,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000270,E00574,2024-09-01,BONUS_CORR,Корректировка премии,BONUS,4911.7,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000271,E00576,2024-11-01,BONUS_CORR,Корректировка премии,BONUS,26191.5,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0000272,E00577,2024-08-01,COMP_CORR,Корректировка компенсации,COMPENSATION,40198.71,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
