src_position_event_id,employee_src_id,position_code,position_name,department_src_id,department_name,event_type_code,event_type_name,grade_code,salary_change_flag,effective_from,effective_to,source_system,load_dttm,batch_id
POS-00047-03,E00047,МЕНЕДЖЕР_ПРОДАЖИ,Менеджер по продажам,D0019,Продажи 19,TRANSFER,Перевод,G2,Y,2022-01-14,2022-09-14,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00047-04,E00047,МЕНЕДЖЕР_ПРОДАЖИ,Менеджер по продажам,D0019,Продажи 19,PROMOTION,Повышение,G2,Y,2022-09-15,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00048-01,E00048,РУКОВОДИТЕЛЬ_СМЕНЫ_ОПЕРАЦИИ,Руководитель смены операций,D0037,Операции 37,HIRE,Приём,G4,N,2022-05-17,2022-11-13,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00048-02,E00048,РУКОВОДИТЕЛЬ_СМЕНЫ_ОПЕРАЦИИ,Руководитель смены операций,D0037,Операции 37,HIRE,Приём,G4,N,2022-11-14,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00049-01,E00049,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0038,ИТ 38,MOVE,Перемещение,G3,N,2022-08-12,2023-05-28,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00049-02,E00049,СТАРШИЙ_ИНЖЕНЕР_ИТ,Старший инженер ИТ,D0038,ИТ 38,PROMOTION,Повышение,G3,Y,2023-05-29,2024-04-09,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00049-03,E00049,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0038,ИТ 38,TRANSFER,Перевод,G3,Y,2024-04-10,2024-09-28,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00049-04,E00049,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0038,ИТ 38,PROMOTION,Повышение,G3,Y,2024-09-29,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00050-01,E00050,МЕНЕДЖЕР_КОМПЛАЕНС,Менеджер по комплаенсу,D0011,Комплаенс 11,HIRE,Приём,M2,N,2020-01-01,2021-02-13,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00050-02,E00050,ЭКСПЕРТ_КОМПЛАЕНС,Эксперт по комплаенсу,D0011,Комплаенс 11,HIRE,Приём,M2,N,2021-02-14,2022-03-23,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00050-03,E00050,МЕНЕДЖЕР_КОМПЛАЕНС,Менеджер по комплаенсу,D0011,Комплаенс 11,HIRE,Приём,M2,N,2022-03-24,2022-08-03,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00050-04,E00050,СТАРШИЙ_ЭКСПЕРТ_КОМПЛАЕНС,Старший эксперт по комплаенсу,D0011,Комплаенс 11,HIRE,Приём,M2,N,2022-08-04,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00051-01,E00051,СТАРШИЙ_ИНЖЕНЕР_ИТ,Старший инженер ИТ,D0016,ИТ 16,MOVE,Перемещение,G4,N,2022-06-25,2023-06-05,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00051-02,E00051,СТАРШИЙ_ИНЖЕНЕР_ИТ,Старший инженер ИТ,D0016,ИТ 16,HIRE,Приём,G4,N,2023-06-06,2024-01-02,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00051-03,E00051,СТАРШИЙ_ИНЖЕНЕР_ИТ,Старший инженер ИТ,D0016,ИТ 16,PROMOTION,Повышение,G4,Y,2024-01-03,2024-06-16,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00051-04,E00051,ИНЖЕНЕР_ИТ,Инженер ИТ,D0016,ИТ 16,MOVE,Перемещение,G4,N,2024-06-17,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00052-01,E00052,ГЛАВНЫЙ_ЭКСПЕРТ_БЕЗОПАСНОСТЬ,Главный эксперт по безопасности,D0031,Безопасность 31,PROMOTION,Повышение,G3,Y,2020-01-01,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00053-01,E00053,ИНЖЕНЕР_ИТ,Инженер ИТ,D0026,ИТ 26,MOVE,Перемещение,G1,N,2021-09-26,2022-06-08,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00053-02,E00053,ИНЖЕНЕР_ИТ,Инженер ИТ,D0026,ИТ 26,PROMOTION,Повышение,G1,Y,2022-06-09,2023-05-06,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00053-03,E00053,СТАРШИЙ_ИНЖЕНЕР_ИТ,Старший инженер ИТ,D0026,ИТ 26,HIRE,Приём,G1,N,2023-05-07,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00054-01,E00054,ЭКСПЕРТ_КОМПЛАЕНС,Эксперт по комплаенсу,D0028,Комплаенс 28,PROMOTION,Повышение,G5,Y,2021-06-15,2022-04-02,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00054-02,E00054,СПЕЦИАЛИСТ_КОМПЛАЕНС,Специалист по комплаенсу,D0028,Комплаенс 28,PROMOTION,Повышение,G5,Y,2022-04-03,2022-09-10,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00054-03,E00054,МЕНЕДЖЕР_КОМПЛАЕНС,Менеджер по комплаенсу,D0028,Комплаенс 28,HIRE,Приём,G5,N,2022-09-11,2023-05-16,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00054-04,E00054,СТАРШИЙ_ЭКСПЕРТ_КОМПЛАЕНС,Старший эксперт по комплаенсу,D0028,Комплаенс 28,MOVE,Перемещение,G5,N,2023-05-17,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00055-01,E00055,ИНЖЕНЕР_ИТ,Инженер ИТ,D0016,ИТ 16,PROMOTION,Повышение,M1,Y,2020-05-12,2021-04-27,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00055-02,E00055,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0016,ИТ 16,TRANSFER,Перевод,M1,Y,2021-04-28,2021-10-25,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00055-03,E00055,ИНЖЕНЕР_ИТ,Инженер ИТ,D0016,ИТ 16,HIRE,Приём,M1,N,2021-10-26,2022-10-18,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00055-04,E00055,ТЕХНИЧЕСКИЙ_ЛИДЕР_ИТ,Технический лидер ИТ,D0016,ИТ 16,PROMOTION,Повышение,M1,Y,2022-10-19,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00056-01,E00056,СТАРШИЙ_МЕНЕДЖЕР_ПРОДАЖИ,Старший менеджер по продажам,D0039,Продажи 39,PROMOTION,Повышение,M2,Y,2022-07-23,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00057-01,E00057,СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Специалист по безопасности,D0036,Безопасность 36,TRANSFER,Перевод,G2,Y,2024-01-01,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00058-01,E00058,СТАРШИЙ_ИНЖЕНЕР_ИТ,Старший инженер ИТ,D0016,ИТ 16,MOVE,Перемещение,M2,N,2022-02-09,2022-11-15,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00058-02,E00058,ИНЖЕНЕР_ИТ,Инженер ИТ,D0016,ИТ 16,TRANSFER,Перевод,M2,Y,2022-11-16,2023-04-16,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00058-03,E00058,ИНЖЕНЕР_ИТ,Инженер ИТ,D0016,ИТ 16,PROMOTION,Повышение,M2,Y,2023-04-17,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00059-01,E00059,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0029,ИТ 29,MOVE,Перемещение,M2,N,2020-01-01,2020-12-22,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00059-02,E00059,ИНЖЕНЕР_ИТ,Инженер ИТ,D0029,ИТ 29,HIRE,Приём,M2,N,2020-12-23,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00060-01,E00060,СТАРШИЙ_СПЕЦИАЛИСТ_ОПЕРАЦИИ,Старший специалист операций,D0006,Операции 6,TRANSFER,Перевод,G3,Y,2020-07-20,2021-04-27,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00060-02,E00060,СТАРШИЙ_СПЕЦИАЛИСТ_ОПЕРАЦИИ,Старший специалист операций,D0006,Операции 6,HIRE,Приём,G3,N,2021-04-28,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00061-01,E00061,РУКОВОДИТЕЛЬ_СМЕНЫ_ОПЕРАЦИИ,Руководитель смены операций,D0027,Операции 27,PROMOTION,Повышение,G1,Y,2023-07-28,2023-12-31,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00061-02,E00061,ОПЕРАЦИОННЫЙ_МЕНЕДЖЕР_ОПЕРАЦИИ,Операционный менеджер операций,D0027,Операции 27,MOVE,Перемещение,G1,N,2024-01-01,2024-08-22,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00061-03,E00061,ОПЕРАЦИОННЫЙ_МЕНЕДЖЕР_ОПЕРАЦИИ,Операционный менеджер операций,D0027,Операции 27,PROMOTION,Повышение,G1,Y,2024-08-23,2025-08-23,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00061-04,E00061,РУКОВОДИТЕЛЬ_СМЕНЫ_ОПЕРАЦИИ,Руководитель смены операций,D0027,Операции 27,HIRE,Приём,G1,N,2025-08-24,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00062-01,E00062,РУКОВОДИТЕЛЬ_СМЕНЫ_ОПЕРАЦИИ,Руководитель смены операций,D0027,Операции 27,TRANSFER,Перевод,G1,Y,2023-05-15,2024-01-22,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00062-02,E00062,ОПЕРАЦИОННЫЙ_МЕНЕДЖЕР_ОПЕРАЦИИ,Операционный менеджер операций,D0027,Операции 27,TRANSFER,Перевод,G1,Y,2024-01-23,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00063-01,E00063,СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Специалист по безопасности,D0031,Безопасность 31,TRANSFER,Перевод,G5,Y,2020-01-01,2021-02-18,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00063-02,E00063,СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Специалист по безопасности,D0031,Безопасность 31,HIRE,Приём,G5,N,2021-02-19,2021-06-19,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00063-03,E00063,ВЕДУЩИЙ_СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Ведущий специалист по безопасности,D0031,Безопасность 31,PROMOTION,Повышение,G5,Y,2021-06-20,2022-06-29,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00063-04,E00063,СТАРШИЙ_АНАЛИТИК_БЕЗОПАСНОСТЬ,Старший аналитик по безопасности,D0031,Безопасность 31,MOVE,Перемещение,G5,N,2022-06-30,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00064-01,E00064,СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Специалист по безопасности,D0035,Безопасность 35,HIRE,Приём,G3,N,2021-06-22,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00065-01,E00065,СТАРШИЙ_ЭКСПЕРТ_КОМПЛАЕНС,Старший эксперт по комплаенсу,D0022,Комплаенс 22,HIRE,Приём,G2,N,2023-07-15,2023-12-06,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00065-02,E00065,СПЕЦИАЛИСТ_КОМПЛАЕНС,Специалист по комплаенсу,D0022,Комплаенс 22,HIRE,Приём,G2,N,2023-12-07,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00066-01,E00066,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0026,ИТ 26,MOVE,Перемещение,G1,N,2020-01-01,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00067-01,E00067,ГЛАВНЫЙ_ЭКСПЕРТ_БЕЗОПАСНОСТЬ,Главный эксперт по безопасности,D0004,Безопасность 4,MOVE,Перемещение,G1,N,2021-12-01,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00068-01,E00068,РУКОВОДИТЕЛЬ_СМЕНЫ_ОПЕРАЦИИ,Руководитель смены операций,D0025,Операции 25,TRANSFER,Перевод,G3,Y,2022-02-13,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00069-01,E00069,РУКОВОДИТЕЛЬ_ГРУППЫ_ПРОДАЖИ,Руководитель группы по продажам,D0002,Продажи 2,MOVE,Перемещение,M2,N,2020-01-01,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00070-01,E00070,ЭКСПЕРТ_КОМПЛАЕНС,Эксперт по комплаенсу,D0003,Комплаенс 3,HIRE,Приём,G4,N,2020-01-01,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00071-01,E00071,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0009,ИТ 9,MOVE,Перемещение,G2,N,2024-04-23,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00072-01,E00072,СТАРШИЙ_АНАЛИТИК_БЕЗОПАСНОСТЬ,Старший аналитик по безопасности,D0024,Безопасность 24,MOVE,Перемещение,G4,N,2020-11-18,2021-12-21,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00072-02,E00072,ВЕДУЩИЙ_СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Ведущий специалист по безопасности,D0024,Безопасность 24,TRANSFER,Перевод,G4,Y,2021-12-22,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00073-01,E00073,МЕНЕДЖЕР_КОМПЛАЕНС,Менеджер по комплаенсу,D0007,Комплаенс 7,PROMOTION,Повышение,G4,Y,2020-01-01,2020-11-21,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00073-02,E00073,МЕНЕДЖЕР_КОМПЛАЕНС,Менеджер по комплаенсу,D0007,Комплаенс 7,PROMOTION,Повышение,G4,Y,2020-11-22,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00074-01,E00074,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0038,ИТ 38,HIRE,Приём,M2,N,2021-09-21,2022-03-16,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00074-02,E00074,ТЕХНИЧЕСКИЙ_ЛИДЕР_ИТ,Технический лидер ИТ,D0038,ИТ 38,PROMOTION,Повышение,M2,Y,2022-03-17,2023-01-07,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00074-03,E00074,ИНЖЕНЕР_ИТ,Инженер ИТ,D0038,ИТ 38,TRANSFER,Перевод,M2,Y,2023-01-08,2024-03-03,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00074-04,E00074,ИНЖЕНЕР_ИТ,Инженер ИТ,D0038,ИТ 38,TRANSFER,Перевод,M2,Y,2024-03-04,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00075-01,E00075,СТАРШИЙ_СПЕЦИАЛИСТ_ОПЕРАЦИИ,Старший специалист операций,D0037,Операции 37,TRANSFER,Перевод,M2,Y,2020-01-01,2020-07-19,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00075-02,E00075,ОПЕРАЦИОННЫЙ_МЕНЕДЖЕР_ОПЕРАЦИИ,Операционный менеджер операций,D0037,Операции 37,HIRE,Приём,M2,N,2020-07-20,2021-05-03,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00075-03,E00075,ОПЕРАЦИОННЫЙ_МЕНЕДЖЕР_ОПЕРАЦИИ,Операционный менеджер операций,D0037,Операции 37,PROMOTION,Повышение,M2,Y,2021-05-04,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00076-01,E00076,МЕНЕДЖЕР_КОМПЛАЕНС,Менеджер по комплаенсу,D0022,Комплаенс 22,PROMOTION,Повышение,G2,Y,2020-01-01,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00077-01,E00077,СПЕЦИАЛИСТ_КОМПЛАЕНС,Специалист по комплаенсу,D0030,Комплаенс 30,HIRE,Приём,G2,N,2020-09-18,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00078-01,E00078,ВЕДУЩИЙ_СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Ведущий специалист по безопасности,D0035,Безопасность 35,HIRE,Приём,G4,N,2024-06-03,2025-02-20,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00078-02,E00078,СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Специалист по безопасности,D0035,Безопасность 35,PROMOTION,Повышение,G4,Y,2025-02-21,2025-11-29,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00078-03,E00078,СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Специалист по безопасности,D0035,Безопасность 35,MOVE,Перемещение,G4,N,2025-11-30,2026-04-18,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00078-04,E00078,ГЛАВНЫЙ_ЭКСПЕРТ_БЕЗОПАСНОСТЬ,Главный эксперт по безопасности,D0035,Безопасность 35,PROMOTION,Повышение,G4,Y,2026-04-19,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00079-01,E00079,СПЕЦИАЛИСТ_ОПЕРАЦИИ,Специалист операций,D0006,Операции 6,TRANSFER,Перевод,G1,Y,2022-02-16,2022-11-16,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00079-02,E00079,ОПЕРАЦИОННЫЙ_МЕНЕДЖЕР_ОПЕРАЦИИ,Операционный менеджер операций,D0006,Операции 6,PROMOTION,Повышение,G1,Y,2022-11-17,2023-10-19,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00079-03,E00079,СТАРШИЙ_СПЕЦИАЛИСТ_ОПЕРАЦИИ,Старший специалист операций,D0006,Операции 6,TRANSFER,Перевод,G1,Y,2023-10-20,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00080-01,E00080,СТАРШИЙ_СПЕЦИАЛИСТ_ОПЕРАЦИИ,Старший специалист операций,D0025,Операции 25,PROMOTION,Повышение,G1,Y,2022-10-09,2023-06-24,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00080-02,E00080,ОПЕРАЦИОННЫЙ_МЕНЕДЖЕР_ОПЕРАЦИИ,Операционный менеджер операций,D0025,Операции 25,HIRE,Приём,G1,N,2023-06-25,2024-05-29,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00080-03,E00080,СТАРШИЙ_СПЕЦИАЛИСТ_ОПЕРАЦИИ,Старший специалист операций,D0025,Операции 25,MOVE,Перемещение,G1,N,2024-05-30,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-00081-01,E00081,СТАРШИЙ_ЭКСПЕРТ_КОМПЛАЕНС,Старший эксперт по комплаенсу,D0017,Комплаенс 17,HIRE,Приём,M2,N,2022-10-26,2023-09-21,hr_position_history,2024-12-31 10:00:00,hr_batch_001
