src_case_id,employee_src_id,case_type_code,case_type_name,risk_flag,case_status,registered_at,resolved_at,resolution_code,resolution_name,source_system,load_dttm,batch_id
SEC-0000130,E00560,DOC_LEAK,Подозрение на утечку документов,N,CLOSED,2024-11-05 07:14:16,2024-11-14 07:14:16,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000131,E00637,BADGE_MISUSE,Некорректное использование пропуска,N,CLOSED,2024-06-23 20:54:38,2024-07-02 20:54:38,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000132,E00190,DOC_LEAK,Подозрение на утечку документов,Y,OPEN,2024-02-08 06:48:00,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000133,E00157,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-05-12 12:30:48,2024-05-19 12:30:48,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000134,E00140,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-05-14 20:36:36,2024-05-23 20:36:36,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000135,E00265,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-04-16 22:01:07,2024-04-25 22:01:07,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000136,E00056,DOC_LEAK,Подозрение на утечку документов,N,CLOSED,2024-12-30 22:58:09,2025-01-09 22:58:09,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000137,E00026,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,OPEN,2024-02-11 09:19:51,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000138,E00333,PHYS_ACCESS,Нарушение физического доступа,N,CLOSED,2024-06-16 11:20:09,2024-06-22 11:20:09,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000139,E02588,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-03-27 16:33:08,2024-04-01 16:33:08,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000140,E01951,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-10-11 06:23:37,2024-10-20 06:23:37,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000141,E02155,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-12-12 06:33:39,2024-12-19 06:33:39,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000142,E01367,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-12-07 19:35:07,2024-12-14 19:35:07,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000143,E01598,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-01-18 07:46:58,2024-01-30 07:46:58,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000144,E02646,PHYS_ACCESS,Нарушение физического доступа,Y,OPEN,2024-02-16 01:16:50,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000145,E00193,PHYS_ACCESS,Нарушение физического доступа,Y,OPEN,2024-05-09 01:15:52,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000146,E01359,DOC_LEAK,Подозрение на утечку документов,N,OPEN,2024-04-30 21:01:22,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000147,E00042,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-02-14 11:11:58,2024-02-26 11:11:58,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000148,E02092,PHYS_ACCESS,Нарушение физического доступа,N,CLOSED,2024-10-02 04:21:04,2024-10-03 04:21:04,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000149,E00041,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-10-13 19:27:03,2024-10-20 19:27:03,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000150,E00138,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-03-04 14:15:26,2024-03-08 14:15:26,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000151,E00406,DOC_LEAK,Подозрение на утечку документов,N,OPEN,2024-06-05 03:19:39,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000152,E00174,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-05-16 20:39:35,2024-05-28 20:39:35,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000153,E00770,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-06-18 08:13:04,2024-06-25 08:13:04,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000154,E00168,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-01-09 17:22:57,2024-01-19 17:22:57,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000155,E00130,PHYS_ACCESS,Нарушение физического доступа,N,OPEN,2024-09-26 17:26:14,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000156,E01182,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-09-27 22:36:20,2024-10-07 22:36:20,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000157,E01821,PHYS_ACCESS,Нарушение физического доступа,Y,OPEN,2024-08-16 19:56:48,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000158,E00123,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-10-13 13:06:24,2024-10-16 13:06:24,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000159,E00098,PHYS_ACCESS,Нарушение физического доступа,Y,OPEN,2024-07-13 00:09:30,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000160,E00387,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-10-06 13:18:07,2024-10-16 13:18:07,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000161,E00697,BADGE_MISUSE,Некорректное использование пропуска,Y,OPEN,2024-08-02 07:27:26,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000162,E01051,DOC_LEAK,Подозрение на утечку документов,N,CLOSED,2024-02-08 18:56:20,2024-02-16 18:56:20,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000163,E00143,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,OPEN,2024-06-06 14:37:35,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000164,E00151,PHYS_ACCESS,Нарушение физического доступа,N,CLOSED,2024-05-24 18:22:10,2024-05-25 18:22:10,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000165,E00201,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-05-03 15:29:27,2024-05-06 15:29:27,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000166,E00004,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,CLOSED,2024-04-11 11:07:02,2024-04-14 11:07:02,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000167,E00022,BADGE_MISUSE,Некорректное использование пропуска,N,OPEN,2024-11-17 01:51:42,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000168,E00889,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-08-18 02:27:07,2024-08-23 02:27:07,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000169,E01365,DOC_LEAK,Подозрение на утечку документов,Y,OPEN,2024-11-04 17:37:18,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000170,E00490,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-11-12 13:11:47,2024-11-13 13:11:47,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000171,E01407,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-07-20 23:25:41,2024-07-24 23:25:41,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000172,E01097,BADGE_MISUSE,Некорректное использование пропуска,Y,OPEN,2024-07-15 07:49:39,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000173,E00272,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,CLOSED,2024-11-27 19:19:08,2024-12-01 19:19:08,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000174,E00055,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-07-23 06:06:05,2024-07-25 06:06:05,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000175,E02763,DOC_LEAK,Подозрение на утечку документов,N,CLOSED,2024-05-06 13:59:55,2024-05-08 13:59:55,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000176,E00282,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-12-15 23:32:15,2024-12-20 23:32:15,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000177,E02347,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-01-22 03:09:12,2024-01-30 03:09:12,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000178,E01965,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,CLOSED,2024-03-25 18:27:40,2024-04-01 18:27:40,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000179,E00746,PHYS_ACCESS,Нарушение физического доступа,N,CLOSED,2024-09-29 00:14:40,2024-10-08 00:14:40,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000180,E00572,BADGE_MISUSE,Некорректное использование пропуска,Y,OPEN,2024-04-12 21:53:18,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000181,E02795,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-05-14 18:47:57,2024-05-26 18:47:57,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000182,E01832,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-09-07 04:58:31,2024-09-08 04:58:31,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000183,E01476,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-12-06 20:03:28,2024-12-11 20:03:28,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000184,E00010,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-01-01 02:46:37,2024-01-12 02:46:37,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000185,E00281,PHYS_ACCESS,Нарушение физического доступа,N,OPEN,2024-08-11 02:11:40,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000186,E00785,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-06-17 18:31:18,2024-06-27 18:31:18,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000187,E01595,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-07-10 02:57:02,2024-07-21 02:57:02,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000188,E02651,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-09-23 12:23:24,2024-09-30 12:23:24,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000189,E02163,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-10-08 15:42:01,2024-10-17 15:42:01,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000190,E00931,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,CLOSED,2024-06-06 21:41:27,2024-06-13 21:41:27,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000191,E02171,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-08-11 17:26:16,2024-08-12 17:26:16,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000192,E00152,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-10-09 00:07:49,2024-10-10 00:07:49,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000193,E01782,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-08-16 22:07:02,2024-08-18 22:07:02,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0000194,E00348,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-07-26 10:01:05,2024-07-30 10:01:05,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
