src_network_event_id,employee_src_id,src_account_id,system_code,event_dttm,destination_type,destination_name,traffic_mb,connection_count,blocked_flag,vpn_used_flag,source_system,load_dttm,batch_id
NET-0000159,E00031,ACC-0000094,VPN,2024-09-04 06:35:45,EXTERNAL,dropbox.com,531.9512,7,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000160,E00031,ACC-0000094,VPN,2024-08-02 09:40:36,EXTERNAL,dropbox.com,132.4404,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000161,E00032,ACC-0000096,AD,2024-09-09 18:24:41,EXTERNAL,telegram.org,504.6368,8,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000162,E00032,ACC-0000096,AD,2024-08-14 08:11:23,INTERNAL,corp.local,397.3179,16,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000163,E00032,ACC-0000096,AD,2024-02-02 07:58:51,EXTERNAL,github.com,296.8193,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000164,E00032,ACC-0000096,AD,2024-09-25 10:26:35,EXTERNAL,telegram.org,306.2297,5,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000165,E00032,ACC-0000097,VPN,2024-02-27 14:48:27,EXTERNAL,drive.google.com,499.3891,16,Y,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000166,E00032,ACC-0000097,VPN,2024-03-21 23:46:06,INTERNAL,corp.local,595.534,20,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000167,E00033,ACC-0000099,AD,2024-02-17 20:10:04,EXTERNAL,telegram.org,345.8603,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000168,E00033,ACC-0000100,MAIL,2024-08-03 16:07:28,EXTERNAL,telegram.org,715.3029,10,Y,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000169,E00033,ACC-0000100,MAIL,2024-05-07 04:46:25,INTERNAL,intranet.local,804.8772,13,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000170,E00033,ACC-0000100,MAIL,2024-05-02 13:56:44,INTERNAL,intranet.local,170.1058,10,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000171,E00033,ACC-0000101,VPN,2024-03-11 17:40:18,EXTERNAL,drive.google.com,248.2387,19,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000172,E00033,ACC-0000101,VPN,2024-11-21 21:42:15,EXTERNAL,dropbox.com,110.9794,2,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000173,E00034,ACC-0000104,AD,2024-06-07 02:00:48,EXTERNAL,dropbox.com,14.1592,17,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000174,E00034,ACC-0000104,AD,2024-07-12 22:50:04,EXTERNAL,github.com,30.7731,20,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000175,E00034,ACC-0000104,AD,2024-04-29 02:24:01,EXTERNAL,github.com,498.0446,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000176,E00034,ACC-0000105,MAIL,2024-01-15 14:03:02,EXTERNAL,dropbox.com,244.0012,17,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000177,E00034,ACC-0000105,MAIL,2024-05-27 19:18:19,EXTERNAL,dropbox.com,331.3781,7,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000178,E00034,ACC-0000105,MAIL,2024-01-10 02:21:57,EXTERNAL,github.com,728.8041,19,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000179,E00035,ACC-0000107,AD,2024-09-12 04:01:04,EXTERNAL,github.com,229.6805,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000180,E00035,ACC-0000107,AD,2024-04-26 03:22:25,EXTERNAL,drive.google.com,654.5089,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000181,E00035,ACC-0000108,MAIL,2024-08-31 09:41:48,INTERNAL,intranet.local,593.81,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000182,E00035,ACC-0000108,MAIL,2024-09-14 15:10:53,EXTERNAL,drive.google.com,111.1855,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000183,E00035,ACC-0000108,MAIL,2024-07-09 16:37:31,EXTERNAL,github.com,140.0275,13,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000184,E00035,ACC-0000109,VPN,2024-07-16 09:32:15,INTERNAL,intranet.local,36.4085,17,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000185,E00035,ACC-0000109,VPN,2024-12-18 03:50:25,INTERNAL,corp.local,811.6551,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000186,E00035,ACC-0000109,VPN,2024-11-20 09:46:01,EXTERNAL,telegram.org,186.3662,13,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000187,E00036,ACC-0000111,AD,2024-10-28 07:30:14,EXTERNAL,telegram.org,543.4925,16,Y,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000188,E00036,ACC-0000111,AD,2024-03-16 12:28:37,EXTERNAL,drive.google.com,438.9088,8,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000189,E00036,ACC-0000112,MAIL,2024-06-13 02:27:42,EXTERNAL,drive.google.com,326.978,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000190,E00036,ACC-0000112,MAIL,2024-09-26 02:59:10,INTERNAL,intranet.local,349.9801,17,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000191,E00036,ACC-0000112,MAIL,2024-08-12 14:12:08,INTERNAL,intranet.local,474.6317,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000192,E00036,ACC-0000113,VPN,2024-09-24 00:24:14,INTERNAL,corp.local,622.7748,5,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000193,E00036,ACC-0000113,VPN,2024-02-16 02:02:29,EXTERNAL,telegram.org,47.4707,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000194,E00037,ACC-0000115,AD,2024-04-13 05:45:02,EXTERNAL,drive.google.com,221.1706,12,Y,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000195,E00037,ACC-0000115,AD,2024-05-12 17:42:15,EXTERNAL,telegram.org,412.829,7,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000196,E00037,ACC-0000115,AD,2024-02-06 09:47:13,INTERNAL,corp.local,277.858,8,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000197,E00037,ACC-0000116,MAIL,2024-01-02 07:48:00,EXTERNAL,dropbox.com,664.9828,8,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000198,E00038,ACC-0000118,AD,2024-09-10 18:50:13,EXTERNAL,github.com,538.6479,10,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000199,E00038,ACC-0000118,AD,2024-02-16 22:12:11,EXTERNAL,drive.google.com,392.2913,4,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000200,E00038,ACC-0000118,AD,2024-11-28 14:15:16,INTERNAL,corp.local,712.9848,4,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000201,E00038,ACC-0000118,AD,2024-02-27 09:41:36,INTERNAL,intranet.local,449.7159,4,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000202,E00038,ACC-0000119,MAIL,2024-07-03 20:38:52,EXTERNAL,dropbox.com,461.2627,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000203,E00038,ACC-0000119,MAIL,2024-03-14 23:56:47,INTERNAL,intranet.local,622.1926,16,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000204,E00038,ACC-0000120,VPN,2024-07-14 05:54:48,EXTERNAL,dropbox.com,790.901,11,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000205,E00038,ACC-0000120,VPN,2024-02-07 10:10:47,EXTERNAL,dropbox.com,219.8899,11,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000206,E00039,ACC-0000122,AD,2024-08-19 05:08:45,EXTERNAL,dropbox.com,419.2754,16,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000207,E00039,ACC-0000122,AD,2024-09-10 07:54:51,EXTERNAL,telegram.org,511.4481,5,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000208,E00039,ACC-0000122,AD,2024-09-11 14:42:54,EXTERNAL,github.com,115.3588,4,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000209,E00039,ACC-0000123,MAIL,2024-11-10 19:07:52,INTERNAL,corp.local,289.6593,20,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000210,E00039,ACC-0000123,MAIL,2024-09-28 15:30:50,EXTERNAL,dropbox.com,13.5252,14,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000211,E00040,ACC-0000125,AD,2024-06-03 10:20:45,INTERNAL,corp.local,66.2489,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000212,E00040,ACC-0000125,AD,2024-07-18 04:01:12,INTERNAL,intranet.local,806.4659,2,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000213,E00040,ACC-0000126,MAIL,2024-01-30 12:44:03,EXTERNAL,drive.google.com,563.6865,8,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000214,E00040,ACC-0000126,MAIL,2024-04-29 21:51:01,EXTERNAL,dropbox.com,74.1218,15,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000215,E00040,ACC-0000126,MAIL,2024-11-23 10:11:13,EXTERNAL,drive.google.com,284.4851,11,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000216,E00040,ACC-0000127,VPN,2024-08-17 06:56:23,EXTERNAL,drive.google.com,804.2547,16,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000217,E00040,ACC-0000127,VPN,2024-05-17 21:39:57,INTERNAL,intranet.local,813.8573,15,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000218,E00040,ACC-0000127,VPN,2024-05-06 16:51:59,INTERNAL,intranet.local,336.7018,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000219,E00040,ACC-0000127,VPN,2024-02-26 21:33:24,EXTERNAL,drive.google.com,509.3021,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000220,E00041,ACC-0000129,AD,2024-09-16 17:42:07,EXTERNAL,telegram.org,34.9882,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000221,E00041,ACC-0000129,AD,2024-03-03 12:24:56,EXTERNAL,drive.google.com,844.1796,18,Y,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000222,E00041,ACC-0000129,AD,2024-04-03 20:19:53,INTERNAL,corp.local,60.5679,19,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000223,E00041,ACC-0000130,MAIL,2024-09-23 07:39:49,EXTERNAL,drive.google.com,380.7606,8,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000224,E00041,ACC-0000130,MAIL,2024-07-17 19:54:55,INTERNAL,corp.local,5.2881,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000225,E00041,ACC-0000131,VPN,2024-04-06 20:00:23,EXTERNAL,dropbox.com,213.0618,8,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000226,E00041,ACC-0000131,VPN,2024-06-25 13:21:49,INTERNAL,corp.local,823.2876,19,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000227,E00041,ACC-0000131,VPN,2024-02-01 13:58:27,EXTERNAL,dropbox.com,730.6973,3,Y,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000228,E00042,ACC-0000133,AD,2024-10-26 23:20:03,INTERNAL,corp.local,143.8007,5,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000229,E00042,ACC-0000133,AD,2024-03-07 17:23:37,INTERNAL,corp.local,196.3087,15,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000230,E00042,ACC-0000133,AD,2024-11-28 00:28:42,EXTERNAL,github.com,641.1426,17,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000231,E00042,ACC-0000134,MAIL,2024-01-19 08:11:04,EXTERNAL,drive.google.com,833.3912,11,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000232,E00042,ACC-0000134,MAIL,2024-04-19 03:22:49,INTERNAL,intranet.local,228.9599,20,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000233,E00043,ACC-0000137,AD,2024-01-06 23:59:34,EXTERNAL,dropbox.com,700.9424,17,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000234,E00043,ACC-0000137,AD,2024-06-08 12:12:55,EXTERNAL,telegram.org,636.461,6,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000235,E00043,ACC-0000137,AD,2024-02-28 01:33:47,EXTERNAL,dropbox.com,798.1951,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000236,E00043,ACC-0000138,MAIL,2024-11-04 06:44:09,INTERNAL,corp.local,488.5841,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000237,E00044,ACC-0000140,AD,2024-12-05 05:06:27,INTERNAL,intranet.local,390.2262,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000238,E00044,ACC-0000140,AD,2024-12-17 17:25:38,EXTERNAL,dropbox.com,481.6957,19,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000239,E00044,ACC-0000140,AD,2024-12-16 13:33:25,INTERNAL,corp.local,511.876,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000240,E00044,ACC-0000141,MAIL,2024-01-05 11:00:16,EXTERNAL,github.com,240.8413,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000241,E00044,ACC-0000141,MAIL,2024-08-30 17:42:13,INTERNAL,intranet.local,456.4467,6,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000242,E00045,ACC-0000144,AD,2024-01-07 04:15:13,EXTERNAL,github.com,333.0442,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000243,E00045,ACC-0000144,AD,2024-07-04 00:38:33,INTERNAL,intranet.local,153.4067,16,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000244,E00045,ACC-0000145,MAIL,2024-06-15 03:00:45,EXTERNAL,telegram.org,193.3216,20,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000245,E00045,ACC-0000145,MAIL,2024-01-03 11:24:51,EXTERNAL,telegram.org,102.7287,13,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000246,E00045,ACC-0000145,MAIL,2024-06-06 17:15:58,EXTERNAL,github.com,754.0508,15,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000247,E00045,ACC-0000145,MAIL,2024-05-01 09:33:04,INTERNAL,corp.local,646.9348,4,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000248,E00046,ACC-0000146,AD,2024-02-10 11:21:00,EXTERNAL,dropbox.com,723.1799,16,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000249,E00046,ACC-0000146,AD,2024-12-24 02:37:29,EXTERNAL,telegram.org,747.684,13,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000250,E00046,ACC-0000146,AD,2024-04-13 10:29:52,EXTERNAL,telegram.org,740.663,16,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000251,E00046,ACC-0000146,AD,2024-09-04 21:40:58,EXTERNAL,telegram.org,647.5054,6,Y,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000252,E00046,ACC-0000147,MAIL,2024-11-07 21:29:29,EXTERNAL,dropbox.com,32.3512,2,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000253,E00046,ACC-0000148,VPN,2024-01-20 22:38:41,EXTERNAL,telegram.org,110.2595,4,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000254,E00046,ACC-0000148,VPN,2024-06-13 12:52:46,INTERNAL,corp.local,530.9788,6,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000255,E00047,ACC-0000151,AD,2024-10-16 15:52:34,INTERNAL,intranet.local,55.3598,20,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000256,E00047,ACC-0000151,AD,2024-12-29 04:36:35,EXTERNAL,dropbox.com,728.0342,19,Y,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000257,E00047,ACC-0000152,MAIL,2024-03-31 02:14:35,INTERNAL,corp.local,580.3132,15,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000258,E00047,ACC-0000152,MAIL,2024-06-01 04:27:27,EXTERNAL,github.com,405.8304,4,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000259,E00047,ACC-0000152,MAIL,2024-04-29 22:22:51,INTERNAL,intranet.local,468.7793,6,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000260,E00047,ACC-0000152,MAIL,2024-03-11 19:27:50,INTERNAL,corp.local,730.0871,8,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000261,E00048,ACC-0000154,AD,2024-07-21 10:27:26,EXTERNAL,drive.google.com,18.4396,12,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000262,E00048,ACC-0000155,MAIL,2024-09-19 12:04:45,INTERNAL,intranet.local,689.7788,8,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000263,E00048,ACC-0000155,MAIL,2024-03-20 17:09:24,INTERNAL,corp.local,571.6523,6,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000264,E00048,ACC-0000155,MAIL,2024-01-19 14:02:17,EXTERNAL,dropbox.com,661.1298,7,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000265,E00048,ACC-0000155,MAIL,2024-11-13 15:15:47,EXTERNAL,telegram.org,783.6782,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000266,E00048,ACC-0000156,VPN,2024-12-16 15:23:51,EXTERNAL,telegram.org,794.8953,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000267,E00048,ACC-0000156,VPN,2024-10-09 19:04:39,EXTERNAL,github.com,251.4106,14,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000268,E00048,ACC-0000156,VPN,2024-07-31 00:23:53,EXTERNAL,dropbox.com,146.935,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000269,E00049,ACC-0000157,AD,2024-07-18 19:27:25,EXTERNAL,drive.google.com,108.9231,15,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000270,E00049,ACC-0000157,AD,2024-01-20 02:06:04,EXTERNAL,github.com,477.9237,6,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000271,E00049,ACC-0000157,AD,2024-01-27 15:35:03,INTERNAL,corp.local,723.6801,10,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000272,E00049,ACC-0000157,AD,2024-02-17 13:36:12,EXTERNAL,telegram.org,71.5064,8,Y,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000273,E00049,ACC-0000158,MAIL,2024-05-31 11:43:46,INTERNAL,intranet.local,573.6602,7,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000274,E00049,ACC-0000158,MAIL,2024-02-10 14:27:08,INTERNAL,corp.local,277.0851,15,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000275,E00049,ACC-0000158,MAIL,2024-09-01 23:21:28,EXTERNAL,dropbox.com,736.4095,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000276,E00050,ACC-0000160,AD,2024-12-05 11:11:05,EXTERNAL,github.com,18.4128,15,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000277,E00050,ACC-0000161,MAIL,2024-05-18 01:59:43,EXTERNAL,drive.google.com,133.3691,20,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000278,E00050,ACC-0000161,MAIL,2024-07-18 03:41:26,INTERNAL,intranet.local,776.0016,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000279,E00050,ACC-0000161,MAIL,2024-01-12 16:56:54,EXTERNAL,dropbox.com,573.3345,5,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000280,E00051,ACC-0000162,AD,2024-12-07 06:39:20,INTERNAL,corp.local,250.1569,16,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000281,E00051,ACC-0000162,AD,2024-10-28 02:56:53,EXTERNAL,github.com,611.9256,11,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000282,E00051,ACC-0000162,AD,2024-09-08 17:43:19,EXTERNAL,dropbox.com,409.9378,8,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000283,E00051,ACC-0000163,MAIL,2024-08-19 03:13:24,EXTERNAL,drive.google.com,355.2052,17,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000284,E00051,ACC-0000163,MAIL,2024-07-11 19:45:17,EXTERNAL,dropbox.com,673.9026,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000285,E00051,ACC-0000163,MAIL,2024-05-26 01:12:37,INTERNAL,corp.local,765.1299,4,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000286,E00052,ACC-0000166,AD,2024-06-09 16:42:51,EXTERNAL,drive.google.com,727.5385,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000287,E00052,ACC-0000166,AD,2024-03-19 04:51:36,EXTERNAL,github.com,362.0629,18,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000288,E00052,ACC-0000166,AD,2024-03-04 07:51:34,EXTERNAL,github.com,788.6003,10,N,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000289,E00052,ACC-0000166,AD,2024-09-25 02:37:23,EXTERNAL,drive.google.com,315.1382,3,Y,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000290,E00052,ACC-0000167,MAIL,2024-06-18 11:09:47,EXTERNAL,telegram.org,613.2551,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000291,E00053,ACC-0000169,AD,2024-08-09 05:13:04,INTERNAL,intranet.local,243.3678,6,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000292,E00053,ACC-0000169,AD,2024-06-30 21:02:31,EXTERNAL,drive.google.com,639.384,6,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000293,E00053,ACC-0000170,MAIL,2024-05-10 23:19:10,EXTERNAL,dropbox.com,335.3546,8,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000294,E00053,ACC-0000170,MAIL,2024-02-19 06:02:58,EXTERNAL,drive.google.com,693.705,4,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000295,E00053,ACC-0000170,MAIL,2024-04-24 10:47:43,EXTERNAL,dropbox.com,747.9267,10,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000296,E00053,ACC-0000171,VPN,2024-05-06 18:09:45,EXTERNAL,telegram.org,830.0121,14,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000297,E00054,ACC-0000172,AD,2024-01-28 15:41:48,EXTERNAL,dropbox.com,116.9545,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000298,E00055,ACC-0000175,AD,2024-07-31 10:06:27,EXTERNAL,dropbox.com,193.4502,11,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000299,E00056,ACC-0000177,AD,2024-09-06 19:48:56,EXTERNAL,drive.google.com,35.477,3,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000300,E00056,ACC-0000177,AD,2024-11-19 10:55:33,EXTERNAL,telegram.org,364.9029,12,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000301,E00056,ACC-0000177,AD,2024-11-30 05:00:48,INTERNAL,corp.local,160.2391,9,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000302,E00056,ACC-0000177,AD,2024-02-05 00:41:00,EXTERNAL,telegram.org,293.5541,10,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000303,E00056,ACC-0000178,MAIL,2024-07-24 00:42:02,EXTERNAL,telegram.org,490.9889,1,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000304,E00056,ACC-0000178,MAIL,2024-07-06 01:01:13,EXTERNAL,telegram.org,268.2814,12,Y,N,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000305,E00056,ACC-0000178,MAIL,2024-01-14 13:57:18,INTERNAL,intranet.local,409.471,11,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000306,E00056,ACC-0000178,MAIL,2024-10-31 07:30:05,INTERNAL,corp.local,636.3719,19,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
NET-0000307,E00056,ACC-0000179,VPN,2024-03-12 12:30:13,INTERNAL,corp.local,432.7438,14,N,Y,network_monitor,2024-12-31 11:00:00,access_batch_001
