src_incident_id,employee_src_id,incident_code,incident_name,severity_level,incident_status,detected_at,closed_at,channel_name,source_system,load_dttm,batch_id
IB-0000132,E00267,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-03-11 18:24:42,2024-03-12 03:24:42,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000133,E00718,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-01-27 12:45:50,2024-01-29 20:45:50,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000134,E00147,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,OPEN,2024-06-17 20:34:57,,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000135,E00063,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-09-25 13:20:08,2024-10-01 00:20:08,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000136,E02986,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-07-06 10:26:46,2024-07-14 11:26:46,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000137,E00440,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-06-13 23:56:34,2024-06-17 04:56:34,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000138,E02034,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-10-12 12:45:11,2024-10-18 15:45:11,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000139,E00268,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-03-28 04:20:29,2024-04-03 07:20:29,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000140,E02577,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-04-11 17:57:10,2024-04-16 18:57:10,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000141,E00460,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-07-25 17:04:42,2024-07-31 01:04:42,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000142,E02177,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-11-19 08:57:23,2024-11-24 11:57:23,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000143,E02214,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-06-08 01:44:13,2024-06-12 06:44:13,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000144,E01597,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-10-12 21:09:34,2024-10-21 02:09:34,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000145,E01795,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-08-05 21:16:18,2024-08-11 05:16:18,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000146,E02339,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-10-19 21:58:04,2024-10-28 09:58:04,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000147,E00211,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,OPEN,2024-02-25 17:08:12,,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000148,E02496,USB_COPY,Копирование данных на внешний носитель,HIGH,OPEN,2024-11-14 10:58:10,,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000149,E01851,USB_COPY,Копирование данных на внешний носитель,HIGH,OPEN,2024-06-28 11:17:24,,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000150,E02168,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-12-21 16:50:41,2024-12-26 18:50:41,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000151,E00845,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-07-11 18:13:18,2024-07-14 03:13:18,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000152,E00430,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-03-11 18:27:43,2024-03-21 19:27:43,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000153,E01400,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-11-25 16:31:11,2024-11-27 02:31:11,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000154,E02014,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-01-31 23:39:46,2024-02-06 09:39:46,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000155,E00093,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-09-12 00:48:19,2024-09-21 11:48:19,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000156,E01824,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,OPEN,2024-08-12 02:53:20,,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000157,E00218,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-08-15 06:28:11,2024-08-20 08:28:11,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000158,E02206,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-10-20 00:51:40,2024-10-20 11:51:40,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000159,E00203,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-10-16 18:25:28,2024-10-18 04:25:28,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000160,E00327,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-04-06 13:18:15,2024-04-14 16:18:15,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000161,E00162,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-02-17 02:14:57,2024-02-23 03:14:57,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000162,E01344,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,OPEN,2024-11-05 18:10:51,,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000163,E00168,USB_COPY,Копирование данных на внешний носитель,HIGH,OPEN,2024-12-07 11:51:10,,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000164,E00847,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-01-28 01:27:12,2024-02-05 09:27:12,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000165,E01647,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-12-21 08:32:08,2024-12-24 20:32:08,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000166,E02456,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-08-08 17:24:19,2024-08-13 21:24:19,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000167,E02567,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-07-30 11:35:55,2024-08-05 13:35:55,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000168,E01196,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-09-15 12:23:34,2024-09-25 18:23:34,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000169,E00981,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-07-08 06:22:11,2024-07-13 12:22:11,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000170,E00149,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-06-01 13:58:32,2024-06-10 14:58:32,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000171,E00983,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,OPEN,2024-07-07 19:19:50,,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000172,E02232,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-06-12 19:41:11,2024-06-23 02:41:11,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000173,E00128,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-03-09 18:35:26,2024-03-15 23:35:26,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000174,E00212,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-01-14 13:52:07,2024-01-24 01:52:07,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000175,E01325,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-05-10 00:12:32,2024-05-20 05:12:32,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000176,E00176,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,OPEN,2024-02-18 07:51:44,,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000177,E00110,USB_COPY,Копирование данных на внешний носитель,HIGH,OPEN,2024-04-12 13:12:21,,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000178,E00069,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,OPEN,2024-12-04 19:00:27,,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000179,E01857,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-07-24 09:24:43,2024-07-27 19:24:43,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000180,E00089,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-06-08 21:53:41,2024-06-09 04:53:41,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000181,E02848,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-08-31 09:13:54,2024-08-31 19:13:54,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000182,E00275,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-12-30 11:18:33,2025-01-06 16:18:33,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000183,E01437,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-11-28 07:30:10,2024-12-03 16:30:10,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000184,E00252,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-06-25 03:02:42,2024-06-28 04:02:42,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000185,E02294,USB_COPY,Копирование данных на внешний носитель,HIGH,OPEN,2024-11-02 08:29:10,,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000186,E01110,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-03-19 20:58:59,2024-03-23 06:58:59,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000187,E00842,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-07-01 11:43:22,2024-07-06 20:43:22,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000188,E00879,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-04-20 06:44:33,2024-04-27 07:44:33,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000189,E00005,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-01-05 20:06:06,2024-01-07 02:06:06,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000190,E02609,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,OPEN,2024-01-10 00:09:56,,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000191,E01429,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,OPEN,2024-11-01 20:15:30,,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000192,E00278,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-11-30 21:44:40,2024-12-02 07:44:40,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000193,E01459,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,OPEN,2024-06-28 08:31:25,,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000194,E00272,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-01-22 23:31:23,2024-01-30 11:31:23,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000195,E00111,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-04-15 03:19:02,2024-04-18 12:19:02,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000196,E00248,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,OPEN,2024-04-30 05:22:04,,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000197,E00142,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,OPEN,2024-06-29 19:51:23,,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000198,E00200,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-12-02 03:30:43,2024-12-08 07:30:43,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000199,E00041,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-11-22 23:50:24,2024-11-25 02:50:24,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000200,E00110,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,OPEN,2024-06-11 19:22:35,,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000201,E00157,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-07-23 05:11:18,2024-07-29 09:11:18,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000202,E00612,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-06-04 02:16:13,2024-06-14 05:16:13,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000203,E00621,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-01-13 08:22:28,2024-01-16 15:22:28,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000204,E00288,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,OPEN,2024-05-19 23:05:14,,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000205,E00239,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-08-22 22:13:05,2024-08-23 00:13:05,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000206,E00171,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,OPEN,2024-01-05 18:52:13,,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000207,E00237,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-03-14 14:19:44,2024-03-15 01:19:44,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000208,E00048,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-03-20 07:13:28,2024-03-26 17:13:28,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000209,E01936,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-09-11 09:50:37,2024-09-13 12:50:37,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000210,E00130,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-12-03 22:16:52,2024-12-08 10:16:52,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000211,E02032,USB_COPY,Копирование данных на внешний носитель,HIGH,OPEN,2024-08-09 03:55:58,,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000212,E00026,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-04-09 17:52:43,2024-04-15 18:52:43,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000213,E01236,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-11-28 18:13:15,2024-11-30 21:13:15,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000214,E00204,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-02-25 22:50:11,2024-02-29 08:50:11,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000215,E00582,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-08-14 13:07:57,2024-08-21 21:07:57,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000216,E00093,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,OPEN,2024-09-18 21:53:27,,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000217,E00116,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-07-01 15:44:40,2024-07-11 23:44:40,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000218,E00099,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-04-14 23:49:46,2024-04-20 09:49:46,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000219,E00019,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,OPEN,2024-02-11 01:50:08,,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000220,E00275,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-12-24 03:24:32,2024-12-26 10:24:32,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000221,E02880,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-10-11 11:27:30,2024-10-19 18:27:30,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000222,E01753,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-09-18 22:27:53,2024-09-22 06:27:53,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000223,E00040,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-07-23 02:11:28,2024-07-30 07:11:28,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0000224,E00946,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-11-14 19:00:37,2024-11-16 05:00:37,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
