src_advance_report_id,employee_src_id,report_period,total_amount_rub,approved_amount_rub,rejected_amount_rub,overdue_days,report_status,approver_employee_src_id,source_system,load_dttm,batch_id
ADV-0000190,E00217,2024-11-01,51172.0,51172.0,0.0,34,OVERDUE,E00204,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000191,E00218,2024-05-01,21271.39,15335.01,5936.38,0,CLOSED,E00148,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000192,E00218,2024-02-01,156392.35,156392.35,0.0,0,APPROVED,E00148,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000193,E00223,2024-09-01,170591.25,170591.25,0.0,26,OVERDUE,E00091,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000194,E00223,2024-04-01,159803.45,159803.45,0.0,0,IN_REVIEW,E00091,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000195,E00224,2024-08-01,51259.99,51259.99,0.0,0,IN_REVIEW,E00208,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000196,E00225,2024-03-01,102297.35,96995.01,5302.34,0,IN_REVIEW,E00011,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000197,E00225,2024-11-01,169246.54,169246.54,0.0,0,APPROVED,E00011,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000198,E00226,2024-11-01,144429.19,144429.19,0.0,0,CLOSED,E00193,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000199,E00228,2024-02-01,89991.34,78082.56,11908.78,0,CLOSED,E00048,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000200,E00229,2024-02-01,32203.8,32203.8,0.0,0,CLOSED,E00187,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000201,E00230,2024-11-01,104845.05,104845.05,0.0,0,APPROVED,E00021,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000202,E00236,2024-07-01,128921.76,128921.76,0.0,0,APPROVED,E00102,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000203,E00236,2024-01-01,122697.47,122697.47,0.0,0,CLOSED,E00102,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000204,E00239,2024-01-01,22472.69,22472.69,0.0,0,IN_REVIEW,E00116,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000205,E00240,2024-12-01,155719.77,139712.9,16006.87,0,IN_REVIEW,E00141,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000206,E00240,2024-08-01,12203.4,12203.4,0.0,0,APPROVED,E00141,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000207,E00241,2024-04-01,56087.45,56087.45,0.0,0,CLOSED,E00131,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000208,E00243,2024-01-01,57006.74,46922.38,10084.36,0,APPROVED,E00023,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000209,E00244,2024-12-01,172251.16,172251.16,0.0,0,CLOSED,E00105,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000210,E00247,2024-12-01,107665.06,107665.06,0.0,0,IN_REVIEW,E00043,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000211,E00251,2024-03-01,60621.45,60621.45,0.0,0,APPROVED,E00008,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000212,E00251,2024-06-01,47656.11,47656.11,0.0,0,IN_REVIEW,E00008,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000213,E00252,2024-08-01,60706.65,51808.79,8897.86,0,CLOSED,E00197,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000214,E00252,2024-08-01,114204.89,114204.89,0.0,0,CLOSED,E00197,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000215,E00253,2024-04-01,149343.12,149343.12,0.0,34,OVERDUE,E00140,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000216,E00254,2024-11-01,75415.74,75415.74,0.0,0,APPROVED,E00019,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000217,E00255,2024-10-01,34845.97,34845.97,0.0,0,APPROVED,E00088,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000218,E00257,2024-06-01,53813.83,53813.83,0.0,9,OVERDUE,E00063,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000219,E00259,2024-06-01,167760.0,167760.0,0.0,0,CLOSED,E00161,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000220,E00259,2024-06-01,49845.52,49845.52,0.0,0,CLOSED,E00161,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000221,E00260,2024-05-01,136362.37,136362.37,0.0,0,CLOSED,E00158,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000222,E00262,2024-05-01,152499.8,152499.8,0.0,0,CLOSED,E00241,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000223,E00262,2024-09-01,20755.76,20755.76,0.0,0,IN_REVIEW,E00241,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000224,E00263,2024-10-01,59035.55,59035.55,0.0,33,OVERDUE,E00136,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000225,E00263,2024-02-01,119042.53,119042.53,0.0,0,CLOSED,E00136,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000226,E00265,2024-03-01,64060.48,64060.48,0.0,0,IN_REVIEW,E00144,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000227,E00266,2024-06-01,147641.17,147641.17,0.0,0,IN_REVIEW,E00174,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000228,E00268,2024-07-01,167281.16,167281.16,0.0,0,IN_REVIEW,E00077,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000229,E00268,2024-09-01,18439.59,12789.38,5650.21,0,IN_REVIEW,E00077,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000230,E00269,2024-04-01,175101.2,175101.2,0.0,0,IN_REVIEW,E00154,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000231,E00271,2024-06-01,176141.45,176141.45,0.0,0,IN_REVIEW,E00158,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000232,E00272,2024-04-01,30502.77,30502.77,0.0,0,CLOSED,E00117,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000233,E00275,2024-02-01,49890.16,49890.16,0.0,0,APPROVED,E00242,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000234,E00275,2024-04-01,73305.5,62604.23,10701.27,0,IN_REVIEW,E00242,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000235,E00276,2024-04-01,31205.38,26132.02,5073.36,0,IN_REVIEW,E00167,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000236,E00276,2024-12-01,54698.17,39995.77,14702.4,0,IN_REVIEW,E00167,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000237,E00277,2024-03-01,102750.11,102750.11,0.0,0,CLOSED,E00273,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000238,E00277,2024-04-01,27086.76,17835.39,9251.37,0,APPROVED,E00273,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000239,E00278,2024-11-01,162409.63,162409.63,0.0,0,IN_REVIEW,E00127,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000240,E00278,2024-10-01,119778.45,119778.45,0.0,0,APPROVED,E00127,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000241,E00282,2024-10-01,53403.48,53403.48,0.0,0,APPROVED,E00276,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000242,E00283,2024-06-01,47957.79,47957.79,0.0,0,APPROVED,E00123,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000243,E00284,2024-10-01,107537.68,107537.68,0.0,0,APPROVED,E00212,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000244,E00284,2024-02-01,154884.28,137013.45,17870.83,0,CLOSED,E00212,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000245,E00285,2024-11-01,99925.29,99925.29,0.0,11,OVERDUE,E00081,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000246,E00287,2024-11-01,80692.07,63749.0,16943.07,0,APPROVED,E00020,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000247,E00288,2024-07-01,53520.48,53520.48,0.0,37,OVERDUE,E00149,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000248,E00289,2024-02-01,55352.26,55352.26,0.0,24,OVERDUE,E00172,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000249,E00290,2024-06-01,9271.76,9240.24,31.52,34,OVERDUE,E00069,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000250,E00291,2024-09-01,44921.19,42293.98,2627.21,0,CLOSED,E00235,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000251,E00291,2024-01-01,106092.21,106092.21,0.0,0,CLOSED,E00235,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000252,E00293,2024-10-01,135275.89,135275.89,0.0,0,CLOSED,E00206,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000253,E00294,2024-07-01,173746.46,173746.46,0.0,29,OVERDUE,E00004,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000254,E00295,2024-11-01,115998.34,115998.34,0.0,0,CLOSED,E00294,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000255,E00296,2024-04-01,134008.45,134008.45,0.0,0,APPROVED,E00239,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000256,E00297,2024-06-01,36559.71,36559.71,0.0,0,CLOSED,E00152,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000257,E00298,2024-11-01,41957.77,41957.77,0.0,0,CLOSED,E00192,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000258,E00300,2024-04-01,108672.63,108672.63,0.0,0,APPROVED,E00058,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000259,E00300,2024-12-01,27317.9,27317.9,0.0,36,OVERDUE,E00058,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000260,E00301,2024-04-01,169321.06,169321.06,0.0,0,APPROVED,E00168,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000261,E00304,2024-06-01,94414.34,94414.34,0.0,0,CLOSED,E00002,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000262,E00305,2024-03-01,85995.31,85995.31,0.0,14,OVERDUE,E00033,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000263,E00307,2024-11-01,43368.34,35314.99,8053.35,0,APPROVED,E00194,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000264,E00311,2024-08-01,92977.57,92977.57,0.0,0,IN_REVIEW,E00058,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000265,E00311,2024-08-01,162708.39,162708.39,0.0,0,CLOSED,E00058,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000266,E00312,2024-12-01,7442.68,7442.68,0.0,0,APPROVED,E00035,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000267,E00314,2024-01-01,144536.95,144536.95,0.0,0,IN_REVIEW,E00149,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000268,E00315,2024-10-01,6885.56,6885.56,0.0,0,CLOSED,E00074,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000269,E00316,2024-01-01,98222.55,98222.55,0.0,0,APPROVED,E00303,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000270,E00316,2024-06-01,40154.65,40154.65,0.0,0,CLOSED,E00303,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000271,E00317,2024-09-01,113855.42,112710.56,1144.86,0,APPROVED,E00196,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000272,E00317,2024-04-01,76051.76,76051.76,0.0,23,OVERDUE,E00196,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000273,E00318,2024-02-01,108551.96,108551.96,0.0,0,IN_REVIEW,E00193,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000274,E00318,2024-12-01,18978.09,18978.09,0.0,0,IN_REVIEW,E00193,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000275,E00319,2024-09-01,7850.44,7850.44,0.0,12,OVERDUE,E00074,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000276,E00319,2024-09-01,150248.46,150248.46,0.0,6,OVERDUE,E00074,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000277,E00320,2024-07-01,105031.24,105031.24,0.0,0,CLOSED,E00069,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000278,E00320,2024-02-01,90760.16,90760.16,0.0,0,IN_REVIEW,E00069,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000279,E00321,2024-08-01,105055.14,105055.14,0.0,0,CLOSED,E00190,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000280,E00323,2024-06-01,66977.37,66977.37,0.0,0,CLOSED,E00171,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000281,E00323,2024-12-01,103450.1,103450.1,0.0,0,IN_REVIEW,E00171,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000282,E00324,2024-09-01,143822.51,143822.51,0.0,0,IN_REVIEW,E00246,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000283,E00325,2024-10-01,110049.79,110049.79,0.0,0,IN_REVIEW,E00283,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000284,E00326,2024-03-01,159937.12,159937.12,0.0,0,IN_REVIEW,E00158,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000285,E00326,2024-02-01,166552.39,166552.39,0.0,0,IN_REVIEW,E00158,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000286,E00327,2024-12-01,104365.49,104365.49,0.0,0,APPROVED,E00241,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000287,E00329,2024-09-01,49199.46,49199.46,0.0,0,IN_REVIEW,E00101,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000288,E00329,2024-10-01,124924.5,124924.5,0.0,0,IN_REVIEW,E00101,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000289,E00331,2024-08-01,42528.9,42528.9,0.0,0,CLOSED,E00181,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000290,E00331,2024-06-01,8315.89,8315.89,0.0,0,IN_REVIEW,E00181,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000291,E00332,2024-01-01,80282.96,80282.96,0.0,36,OVERDUE,E00039,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000292,E00333,2024-01-01,134260.73,116581.46,17679.27,0,IN_REVIEW,E00078,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000293,E00335,2024-04-01,149756.64,149756.64,0.0,0,CLOSED,E00007,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000294,E00336,2024-07-01,71161.59,71161.59,0.0,0,CLOSED,E00221,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000295,E00337,2024-01-01,113529.18,113529.18,0.0,0,IN_REVIEW,E00099,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000296,E00338,2024-04-01,151963.97,151963.97,0.0,4,OVERDUE,E00041,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000297,E00339,2024-09-01,113597.23,113597.23,0.0,0,CLOSED,E00042,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000298,E00341,2024-10-01,48313.45,48313.45,0.0,28,OVERDUE,E00223,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000299,E00342,2024-06-01,62172.32,62172.32,0.0,0,IN_REVIEW,E00118,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000300,E00342,2024-05-01,133138.47,133138.47,0.0,21,OVERDUE,E00118,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000301,E00343,2024-11-01,67567.4,67567.4,0.0,28,OVERDUE,E00144,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000302,E00345,2024-09-01,106199.03,106199.03,0.0,0,CLOSED,E00291,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000303,E00345,2024-03-01,109028.07,109028.07,0.0,0,IN_REVIEW,E00291,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000304,E00346,2024-03-01,112483.42,84793.56,27689.86,0,APPROVED,E00041,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000305,E00346,2024-04-01,17493.28,17493.28,0.0,0,IN_REVIEW,E00041,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000306,E00347,2024-08-01,74855.49,74855.49,0.0,0,CLOSED,E00039,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000307,E00349,2024-02-01,139799.69,139799.69,0.0,0,CLOSED,E00300,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000308,E00350,2024-05-01,147266.99,147266.99,0.0,4,OVERDUE,E00038,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000309,E00350,2024-04-01,164798.66,164798.66,0.0,0,IN_REVIEW,E00038,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000310,E00351,2024-11-01,128056.83,128056.83,0.0,0,CLOSED,E00055,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000311,E00351,2024-06-01,143644.63,143644.63,0.0,0,APPROVED,E00055,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000312,E00354,2024-07-01,148479.51,148479.51,0.0,0,IN_REVIEW,E00007,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000313,E00355,2024-08-01,94618.19,94618.19,0.0,2,OVERDUE,E00087,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000314,E00357,2024-06-01,63166.03,63166.03,0.0,8,OVERDUE,E00040,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000315,E00358,2024-07-01,71589.17,59353.08,12236.09,1,OVERDUE,E00070,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000316,E00359,2024-05-01,121317.09,121317.09,0.0,40,OVERDUE,E00169,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000317,E00361,2024-01-01,121476.44,121476.44,0.0,0,IN_REVIEW,E00150,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000318,E00365,2024-10-01,103155.53,103155.53,0.0,0,IN_REVIEW,E00124,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000319,E00365,2024-08-01,175288.49,172187.64,3100.85,29,OVERDUE,E00124,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000320,E00366,2024-09-01,94542.89,94542.89,0.0,23,OVERDUE,E00307,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000321,E00369,2024-06-01,121580.21,96715.05,24865.16,0,CLOSED,E00331,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000322,E00372,2024-01-01,82939.56,66872.55,16067.01,0,CLOSED,E00013,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000323,E00373,2024-08-01,130276.9,130276.9,0.0,0,IN_REVIEW,E00073,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000324,E00373,2024-08-01,111030.33,111030.33,0.0,0,APPROVED,E00073,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000325,E00374,2024-11-01,90198.86,90198.86,0.0,0,APPROVED,E00244,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000326,E00375,2024-03-01,92053.09,92053.09,0.0,0,CLOSED,E00059,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000327,E00376,2024-11-01,146074.02,146074.02,0.0,0,IN_REVIEW,E00125,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000328,E00378,2024-03-01,103436.37,103436.37,0.0,0,CLOSED,E00315,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000329,E00379,2024-05-01,25853.01,25853.01,0.0,0,IN_REVIEW,E00106,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000330,E00379,2024-04-01,133818.69,133818.69,0.0,26,OVERDUE,E00106,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000331,E00380,2024-12-01,58029.55,58029.55,0.0,0,CLOSED,E00167,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000332,E00381,2024-09-01,51419.02,51419.02,0.0,6,OVERDUE,E00161,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000333,E00381,2024-06-01,75506.94,75506.94,0.0,0,CLOSED,E00161,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000334,E00383,2024-12-01,126301.15,126301.15,0.0,0,APPROVED,E00161,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000335,E00385,2024-02-01,140043.42,140043.42,0.0,0,IN_REVIEW,E00250,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000336,E00386,2024-08-01,110936.63,110936.63,0.0,0,CLOSED,E00072,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000337,E00386,2024-02-01,167419.82,167419.82,0.0,0,APPROVED,E00072,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000338,E00387,2024-12-01,71675.76,71675.76,0.0,0,APPROVED,E00249,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000339,E00388,2024-10-01,100939.6,93065.33,7874.27,0,IN_REVIEW,E00252,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000340,E00392,2024-12-01,82259.56,82259.56,0.0,0,APPROVED,E00218,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000341,E00393,2024-12-01,62172.43,62172.43,0.0,0,APPROVED,E00017,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000342,E00395,2024-01-01,115573.32,115573.32,0.0,0,CLOSED,E00313,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000343,E00395,2024-08-01,99835.78,99835.78,0.0,0,IN_REVIEW,E00313,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000344,E00396,2024-12-01,156585.94,156585.94,0.0,32,OVERDUE,E00031,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000345,E00396,2024-09-01,150820.53,150820.53,0.0,34,OVERDUE,E00031,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000346,E00397,2024-01-01,89399.61,89399.61,0.0,0,APPROVED,E00361,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000347,E00397,2024-02-01,124549.1,102647.56,21901.54,0,CLOSED,E00361,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000348,E00402,2024-02-01,35152.71,35152.71,0.0,0,IN_REVIEW,E00250,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000349,E00403,2024-08-01,22459.59,22459.59,0.0,0,APPROVED,E00358,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000350,E00405,2024-05-01,65121.62,65121.62,0.0,0,IN_REVIEW,E00067,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000351,E00406,2024-08-01,117807.86,116201.57,1606.29,0,APPROVED,E00402,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000352,E00407,2024-06-01,171353.98,171353.98,0.0,0,IN_REVIEW,E00220,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000353,E00407,2024-01-01,39759.63,39759.63,0.0,32,OVERDUE,E00220,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000354,E00408,2024-10-01,150907.21,150907.21,0.0,34,OVERDUE,E00141,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000355,E00408,2024-11-01,124384.58,124384.58,0.0,10,OVERDUE,E00141,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000356,E00409,2024-05-01,67060.13,60631.54,6428.59,0,IN_REVIEW,E00333,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0000357,E00410,2024-03-01,82301.54,65792.71,16508.83,4,OVERDUE,E00047,finance_advance,2024-12-31 12:00:00,finance_batch_001
